loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.009620658122003078,0.098084956407547,0.013910721987485886,0.11794372648000717
0.009678889065980911,0.09838134795427322,0.013862715102732182,0.11774003505706787
0.009838378988206387,0.09918860346078873,0.013843058608472347,0.11765652894973755
0.009550393559038639,0.09772611409425735,0.013975126668810844,0.11821644008159637
0.009591735899448395,0.09793740510940552,0.022841285914182663,0.15113334357738495
0.009691542945802212,0.09844563156366348,0.013959776610136032,0.11815150082111359
0.009458696469664574,0.09725583344697952,0.013921402394771576,0.11798899620771408
0.009352599270641804,0.09670883417129517,0.01404399424791336,0.11850736290216446
0.009546187706291676,0.09770459681749344,0.014000080525875092,0.11832193285226822
0.009227885864675045,0.09606188535690308,0.014250549487769604,0.11937566846609116
