loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.01138401497155428,0.10669589787721634,0.028264325112104416,0.16811996698379517
0.011381409130990505,0.10668368637561798,0.014294705353677273,0.11956046521663666
0.011425723321735859,0.10689117759466171,0.013805042952299118,0.1174948662519455
0.011150955222547054,0.105598084628582,0.01374422013759613,0.11723574250936508
0.011202218942344189,0.1058405339717865,0.013732236810028553,0.11718462407588959
0.01117672584950924,0.10572003573179245,0.013709129765629768,0.11708599328994751
0.010972539894282818,0.1047498881816864,0.03059295378625393,0.17490841448307037
0.010875173844397068,0.10428410023450851,0.014088871888816357,0.11869655549526215
0.01089327223598957,0.1043708398938179,0.04251721873879433,0.20619703829288483
0.010655198246240616,0.103224016726017,0.016147494316101074,0.1270727962255478
