loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.016788246110081673,0.12956947088241577,0.01860847696661949,0.13641288876533508
0.0167319867759943,0.12935218214988708,0.018253428861498833,0.13510525226593018
0.016637425869703293,0.1289861500263214,0.018353939056396484,0.1354767084121704
0.0165798868983984,0.12876291573047638,0.0187592264264822,0.1369643211364746
0.016423383727669716,0.1281537562608719,0.018085164949297905,0.13448110222816467
0.016297098249197006,0.1276600956916809,0.017979804426431656,0.13408879935741425
0.016201667487621307,0.12728576362133026,0.01896963268518448,0.13773028552532196
0.016091054305434227,0.12685051560401917,0.01851767674088478,0.13607966899871826
0.015955394133925438,0.1263146698474884,0.018451515585184097,0.13583636283874512
0.01587328314781189,0.12598921358585358,0.01785934530198574,0.13363885879516602
