loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.00653678085654974,0.08085036277770996,0.006576471496373415,0.08109544962644577
0.006535612046718597,0.08084313571453094,0.007255117874592543,0.085176981985569
0.006526916287839413,0.08078933507204056,0.006538978777825832,0.08086395263671875
0.006505853496491909,0.08065886795520782,0.006643721833825111,0.08150903135538101
0.006492839194834232,0.08057815581560135,0.00654934998601675,0.08092805743217468
0.006468430161476135,0.08042655140161514,0.006683618761599064,0.08175340294837952
0.006449735723435879,0.08031024783849716,0.006548515986651182,0.08092290163040161
0.006433714646846056,0.08021043986082077,0.006534856278449297,0.08083845674991608
0.006401403341442347,0.08000876754522324,0.0065907263197004795,0.0811832919716835
0.006374620832502842,0.07984122633934021,0.006575138308107853,0.08108722418546677
