loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.017797712236642838,0.1334080696105957,0.01910276710987091,0.13821275532245636
0.01774575002491474,0.13321317732334137,0.019000032916665077,0.1378406137228012
0.01768254116177559,0.1329757124185562,0.01836218871176243,0.13550715148448944
0.017606517300009727,0.13268955051898956,0.01887701451778412,0.13739365339279175
0.017537474632263184,0.1324291229248047,0.018269186839461327,0.1351635605096817
0.017429562285542488,0.13202106952667236,0.018507014960050583,0.13604049384593964
0.01734831929206848,0.13171301782131195,0.018493009731173515,0.1359890103340149
0.01721995137631893,0.13122481107711792,0.018205437809228897,0.13492752611637115
0.017097502946853638,0.1307574212551117,0.01886051893234253,0.13733360171318054
0.01700683683156967,0.13041026890277863,0.018324516713619232,0.13536807894706726
