loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.007840525358915329,0.0885467380285263,0.008352702483534813,0.0913931205868721
0.00786582101136446,0.08868946135044098,0.008556174114346504,0.09249959141016006
0.007822315208613873,0.08844385296106339,0.008378584869205952,0.09153460711240768
0.007731974124908447,0.08793164789676666,0.008386588655412197,0.09157831966876984
0.007808171212673187,0.08836385607719421,0.008371778763830662,0.09149742126464844
0.007845357060432434,0.08857402205467224,0.00846750196069479,0.09201902896165848
0.007644770201295614,0.08743437379598618,0.00836650375276804,0.09146859496831894
0.007689096033573151,0.08768749237060547,0.008748311549425125,0.09353240579366684
0.007737446576356888,0.08796275407075882,0.008361720480024815,0.09144244343042374
0.007669183891266584,0.08757387846708298,0.008348061703145504,0.09136772900819778
