loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.006319343578070402,0.07949430495500565,0.006499841343611479,0.08062159270048141
0.00629460671916604,0.07933855801820755,0.00664472347125411,0.08151517063379288
0.006285856012254953,0.07928339391946793,0.006555193103849888,0.08096414804458618
0.006256463471800089,0.07909780740737915,0.006522452458739281,0.08076170086860657
0.0062346202321350574,0.07895961403846741,0.006453830748796463,0.08033573627471924
0.006187959108501673,0.07866358757019043,0.006501296069473028,0.08063061535358429
0.006161597557365894,0.07849584519863129,0.007326776161789894,0.08559659123420715
0.006117386277765036,0.07821372151374817,0.006429613567888737,0.08018486946821213
0.006078458856791258,0.07796446979045868,0.006501059513539076,0.0806291475892067
0.00605714600533247,0.07782766968011856,0.00652098935097456,0.08075264096260071
