loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.018429279327392578,0.13575448095798492,0.0191957950592041,0.13854889571666718
0.01846383698284626,0.135881707072258,0.019073039293289185,0.13810516893863678
0.018366487696766853,0.1355230212211609,0.020499175414443016,0.14317533373832703
0.01834137551486492,0.13543033599853516,0.018726514652371407,0.13684485852718353
0.018303174525499344,0.13528922200202942,0.01889558508992195,0.13746121525764465
0.018266143277287483,0.13515229523181915,0.018827542662620544,0.13721349835395813
0.018141893669962883,0.13469184935092926,0.018599314615130424,0.13637930154800415
0.018090754747390747,0.1345018744468689,0.01862684078514576,0.1364801824092865
0.01800420880317688,0.1341797560453415,0.018791062757372856,0.13708049058914185
0.017933938652276993,0.1339176595211029,0.01870388351380825,0.13676214218139648
