loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.009390531107783318,0.09690475463867188,0.009935608133673668,0.09967751801013947
0.009413091465830803,0.09702108800411224,0.010145323351025581,0.100723996758461
0.009471257217228413,0.09732038527727127,0.009499825537204742,0.09746704995632172
0.009305780753493309,0.09646647423505783,0.009465955197811127,0.09729313850402832
0.009372699074447155,0.09681270271539688,0.00985379982739687,0.09926630556583405
0.009451474994421005,0.09721869975328445,0.009573702700436115,0.09784530103206635
0.009426328353583813,0.09708928316831589,0.03724752739071846,0.19299618899822235
0.009281969629228115,0.09634298086166382,0.04973309114575386,0.2230091691017151
0.009355930611491203,0.09672605991363525,0.009554927237331867,0.09774930775165558
0.009350375272333622,0.09669733792543411,0.009737289510667324,0.09867770224809647
