DEM,SLOPE,Distance,AUC,fpr,tpr,thresholds
011,007,080,0.8405085314101604,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99991122e+00 9.99911224e-01 9.99596939e-01 ... 1.12244898e-05
 7.14285714e-06 0.00000000e+00]"
071,008,019,0.751377766067852,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99997245e+00 9.99972449e-01 9.99613265e-01 ... 1.63265306e-05
 8.16326531e-06 0.00000000e+00]"
087,002,010,0.7134603935350057,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99998788e+00 9.99987879e-01 9.99898990e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
016,009,073,0.8342557312687833,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99991633e+00 9.99916327e-01 9.99512245e-01 ... 1.63265306e-05
 9.18367347e-06 0.00000000e+00]"
074,016,009,0.7039651127852444,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99997475e+00 9.99974747e-01 9.99263636e-01 ... 1.61616162e-05
 9.09090909e-06 0.00000000e+00]"
015,045,038,0.7779384139398733,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.94685495e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99991531e+00 9.99915306e-01 9.97894898e-01 ... 3.06122449e-05
 1.53061224e-05 0.00000000e+00]"
017,017,064,0.8227354751345302,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.93242987e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99991735e+00 9.99917347e-01 9.99154082e-01 ... 3.46938776e-05
 1.73469388e-05 0.00000000e+00]"
054,013,031,0.7778345312415889,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99995510e+00 9.99955102e-01 9.99371429e-01 ... 2.65306122e-05
 1.32653061e-05 0.00000000e+00]"
010,074,014,0.7029711631280602,"[0.00000000e+00 5.31450480e-04 9.11057966e-04 ... 9.94685495e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01129944 ... 1.         1.         1.        ],"[1.99991020e+00 9.99910204e-01 9.97226531e-01 ... 1.42857143e-05
 1.02040816e-05 0.00000000e+00]"
017,016,066,0.82441877697331,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99991717e+00 9.99917172e-01 9.99206061e-01 ... 1.71717172e-05
 1.61616162e-05 0.00000000e+00]"
061,025,012,0.7117396403079668,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99996224e+00 9.99962245e-01 9.98839796e-01 ... 2.44897959e-05
 1.22448980e-05 0.00000000e+00]"
038,004,056,0.8183386231743721,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99993878e+00 9.99938776e-01 9.99759184e-01 ... 8.16326531e-06
 4.08163265e-06 0.00000000e+00]"
056,007,035,0.7838669392119734,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99995714e+00 9.99957143e-01 9.99642857e-01 ... 1.42857143e-05
 7.14285714e-06 0.00000000e+00]"
032,061,005,0.6691001758419083,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99993265e+00 9.99932653e-01 9.97193878e-01 ... 1.02040816e-05
 5.10204082e-06 0.00000000e+00]"
007,091,000,0.6331072470500531,[0.         0.00637741 0.01195764 ... 0.99422997 0.99677334 1.        ],[0.         0.01412429 0.02259887 ... 1.         1.         1.        ],"[1.99990714e+00 9.99907143e-01 9.98028571e-01 ... 1.42857143e-05
 7.14285714e-06 0.00000000e+00]"
010,064,024,0.7172331182438714,"[0.00000000e+00 5.31450480e-04 9.11057966e-04 ... 9.94685495e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01129944 ... 1.         1.         1.        ],"[1.99991020e+00 9.99910204e-01 9.97226531e-01 ... 2.04081633e-05
 1.02040816e-05 0.00000000e+00]"
036,050,012,0.6967445548308698,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99993673e+00 9.99936735e-01 9.97691837e-01 ... 2.44897959e-05
 1.22448980e-05 0.00000000e+00]"
009,020,070,0.8241654908485643,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.94685495e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99990909e+00 9.99909091e-01 9.99020202e-01 ... 1.81818182e-05
 9.09090909e-06 0.00000000e+00]"
076,020,002,0.6667702008552535,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99997755e+00 9.99977551e-01 9.99079592e-01 ... 4.08163265e-06
 2.04081633e-06 0.00000000e+00]"
045,032,021,0.7412243649670759,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99994592e+00 9.99945918e-01 9.98509184e-01 ... 3.26530612e-05
 2.14285714e-05 0.00000000e+00]"
069,007,023,0.7611484499039294,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99996970e+00 9.99969697e-01 9.99658586e-01 ... 1.41414141e-05
 7.07070707e-06 0.00000000e+00]"
007,043,048,0.7989541116745174,"[0.00000000e+00 5.31450480e-04 9.11057966e-04 ... 9.94685495e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01129944 ... 1.         1.         1.        ],"[1.99990714e+00 9.99907143e-01 9.98028571e-01 ... 1.42857143e-05
 7.14285714e-06 0.00000000e+00]"
098,000,001,0.6649419725992025,[0.         0.00170823 0.0028091  ... 0.97099799 0.97327563 1.        ],[0.         0.02259887 0.02824859 ... 1.         1.         1.        ],"[1.99999899e+00 9.99998990e-01 9.93387879e-01 ... 2.02020202e-06
 1.01010101e-06 0.00000000e+00]"
049,010,040,0.7958631791676558,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99994949e+00 9.99949495e-01 9.99505051e-01 ... 2.02020202e-05
 1.01010101e-05 0.00000000e+00]"
056,042,001,0.6553867481814764,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99995657e+00 9.99956566e-01 9.98089899e-01 ... 2.02020202e-06
 1.01010101e-06 0.00000000e+00]"
035,011,053,0.8148984571422075,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99993535e+00 9.99935354e-01 9.99446465e-01 ... 2.22222222e-05
 1.11111111e-05 0.00000000e+00]"
058,001,039,0.7887516779401511,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99995918e+00 9.99959184e-01 9.99914286e-01 ... 2.04081633e-06
 1.02040816e-06 0.00000000e+00]"
032,053,014,0.7001808068310473,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.97001101e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99993232e+00 9.99932323e-01 9.97576768e-01 ... 2.82828283e-05
 1.41414141e-05 0.00000000e+00]"
033,009,056,0.8185121005783974,"[0.00000000e+00 5.31450480e-04 1.02494021e-03 ... 9.95596553e-01
 9.97039062e-01 1.00000000e+00]",[0.         0.00847458 0.01553672 ... 1.         1.         1.        ],"[1.99993367e+00 9.99933673e-01 9.99529592e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
