DEM,SLOPE,Distance,AUC,fpr,tpr,thresholds
055,033,011,0.6955517948030199,"[0.00000000e+00 6.77099007e-04 1.39181463e-03 ... 9.95335540e-01
 9.95486007e-01 1.00000000e+00]",[0.         0.00815217 0.01358696 ... 1.         1.         1.        ],"[1.99995556e+00 9.99955556e-01 9.93155556e-01 ... 3.33333333e-05
 1.11111111e-05 0.00000000e+00]"
080,006,012,0.7121992919899515,"[0.00000000e+00 6.77099007e-04 1.39181463e-03 ... 9.92815227e-01
 9.95486007e-01 1.00000000e+00]",[0.         0.00815217 0.01358696 ... 1.         1.         1.        ],"[1.99998163e+00 9.99981633e-01 9.98732653e-01 ... 1.22448980e-05
 6.12244898e-06 0.00000000e+00]"
051,035,013,0.7042898372182025,"[0.00000000e+00 6.77099007e-04 1.39181463e-03 ... 9.95335540e-01
 9.95486007e-01 1.00000000e+00]",[0.         0.00815217 0.01358696 ... 1.         1.         1.        ],"[1.99995152e+00 9.99951515e-01 9.92739394e-01 ... 3.53535354e-05
 1.31313131e-05 0.00000000e+00]"
022,032,044,0.8130536183909249,"[0.00000000e+00 6.77099007e-04 1.54228107e-03 ... 9.93417093e-01
 9.95486007e-01 1.00000000e+00]",[0.         0.00815217 0.00815217 ... 1.         1.         1.        ],"[1.99992245e+00 9.99922449e-01 9.94422449e-01 ... 3.26530612e-05
 2.24489796e-05 0.00000000e+00]"
019,064,016,0.6956854462147876,"[0.00000000e+00 6.77099007e-04 1.54228107e-03 ... 9.95410773e-01
 9.95486007e-01 1.00000000e+00]",[0.         0.00815217 0.00815217 ... 1.         1.         1.        ],"[1.99991919e+00 9.99919192e-01 9.95217172e-01 ... 1.91919192e-05
 1.61616162e-05 0.00000000e+00]"
024,072,003,0.6447705959125463,"[0.00000000e+00 6.77099007e-04 1.54228107e-03 ... 9.95335540e-01
 9.95486007e-01 1.00000000e+00]",[0.         0.00815217 0.00815217 ... 1.         1.         1.        ],"[1.99992424e+00 9.99924242e-01 9.93984848e-01 ... 9.09090909e-06
 3.03030303e-06 0.00000000e+00]"
000,000,098,0.8613959728964137,"[0.         0.07369094 0.14004664 0.19007674 0.23608185 0.29201776
 0.33283178 0.37627896 0.41705537 0.45068462 0.48314776 0.51008125
 0.53780469 0.56473819 0.58730816 0.60656786 0.62620373 0.64501204
 0.66020915 0.67525579 0.68834637 0.70139934 0.71219531 0.72205086
 0.73137978 0.74082155 0.74958622 0.75688384 0.77181763 0.78411827
 0.78949744 0.79942823 0.81808607 0.83599157 0.85713211 1.        ]","[0.         0.52173913 0.67391304 0.75543478 0.82065217 0.86141304
 0.88858696 0.89673913 0.91304348 0.92119565 0.95108696 0.96195652
 0.9673913  0.9701087  0.97826087 0.97826087 0.97826087 0.98369565
 0.98369565 0.98641304 0.99184783 0.99184783 0.99184783 0.99184783
 0.99456522 0.99456522 0.99728261 0.99728261 0.99728261 0.99728261
 0.99728261 0.99728261 0.99728261 1.         1.         1.        ]","[1.9999e+00 9.9990e-01 3.2370e-01 1.5700e-01 1.0110e-01 9.0300e-02
 4.9500e-02 4.2000e-02 3.2100e-02 2.2300e-02 1.8500e-02 1.3000e-02
 1.2000e-02 1.0100e-02 7.3000e-03 6.1000e-03 4.9000e-03 4.6000e-03
 3.8000e-03 3.1000e-03 2.6000e-03 2.5000e-03 1.9000e-03 1.6000e-03
 1.5000e-03 1.4000e-03 1.2000e-03 9.0000e-04 8.0000e-04 6.0000e-04
 5.0000e-04 4.0000e-04 3.0000e-04 2.0000e-04 1.0000e-04 0.0000e+00]"
026,072,000,0.6240225814154314,[0.         0.00417544 0.00925369 ... 0.99300331 0.99522269 1.        ],[0.         0.00815217 0.01086957 ... 1.         1.         1.        ],"[1.99992653e+00 9.99926531e-01 9.93426531e-01 ... 5.30612245e-05
 2.65306122e-05 0.00000000e+00]"
