DEM,SLOPE,Distance,AUC,fpr,tpr,thresholds
003,007,088,0.9108206484994177,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99999286e+00 9.99992857e-01 9.99711224e-01 ... 6.12244898e-06
 3.06122449e-06 0.00000000e+00]"
063,010,026,0.8071641531758255,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.91060831e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99998990e+00 9.99989899e-01 9.94135354e-01 ... 2.02020202e-05
 1.01010101e-05 0.00000000e+00]"
061,017,021,0.7925292510235511,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.91060831e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99998283e+00 9.99982828e-01 9.94314141e-01 ... 2.12121212e-05
 1.71717172e-05 0.00000000e+00]"
013,028,057,0.8862081189197311,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99997143e+00 9.99971429e-01 9.98751020e-01 ... 2.65306122e-05
 1.32653061e-05 0.00000000e+00]"
045,016,038,0.8564785382939564,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.91060831e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99998384e+00 9.99983838e-01 9.95802020e-01 ... 3.23232323e-05
 1.61616162e-05 0.00000000e+00]"
037,036,026,0.8333948794275627,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.94399110e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99996364e+00 9.99963636e-01 9.96525253e-01 ... 3.63636364e-05
 2.62626263e-05 0.00000000e+00]"
061,035,002,0.6811735858092627,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.94399110e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99996429e+00 9.99964286e-01 9.94237755e-01 ... 6.12244898e-06
 2.04081633e-06 0.00000000e+00]"
001,074,024,0.7835843302783307,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99992525e+00 9.99925253e-01 9.99832323e-01 ... 2.02020202e-06
 1.01010101e-06 0.00000000e+00]"
053,027,019,0.7913871464523157,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.94399110e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99997273e+00 9.99972727e-01 9.95047475e-01 ... 2.72727273e-05
 1.91919192e-05 0.00000000e+00]"
024,043,032,0.8537147156593923,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99995657e+00 9.99956566e-01 9.97726263e-01 ... 3.23232323e-05
 2.42424242e-05 0.00000000e+00]"
002,086,011,0.7661344279382489,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99991313e+00 9.99913131e-01 9.99727273e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
001,003,095,0.9178764602035834,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99999697e+00 9.99996970e-01 9.99904040e-01 ... 2.02020202e-06
 1.01010101e-06 0.00000000e+00]"
019,034,046,0.8784042463283628,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99996566e+00 9.99965657e-01 9.98200000e-01 ... 3.43434343e-05
 1.91919192e-05 0.00000000e+00]"
019,015,064,0.889370797806408,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.91060831e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99998469e+00 9.99984694e-01 9.98201020e-01 ... 1.93877551e-05
 1.53061224e-05 0.00000000e+00]"
002,044,052,0.887422881531007,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99995510e+00 9.99955102e-01 9.99767347e-01 ... 4.08163265e-06
 2.04081633e-06 0.00000000e+00]"
005,031,062,0.8909590626525936,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99996837e+00 9.99968367e-01 9.99498980e-01 ... 1.02040816e-05
 5.10204082e-06 0.00000000e+00]"
047,026,026,0.8270935844946099,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.90986647e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99997374e+00 9.99973737e-01 9.95606061e-01 ... 4.74747475e-05
 2.62626263e-05 0.00000000e+00]"
022,050,027,0.8283660979228487,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.92247774e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99994949e+00 9.99949495e-01 9.97905051e-01 ... 2.72727273e-05
 2.22222222e-05 0.00000000e+00]"
078,000,020,0.7622222796078579,[0.         0.00148368 0.00267062 ... 0.96324184 0.96428042 1.        ],[0.         0.02531646 0.0443038  ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92677551e-01 ... 4.08163265e-05
 2.04081633e-05 0.00000000e+00]"
073,019,006,0.6973055487736168,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.94399110e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99998061e+00 9.99980612e-01 9.93127551e-01 ... 1.83673469e-05
 6.12244898e-06 0.00000000e+00]"
034,007,057,0.8763428238740938,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.91060831e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99999286e+00 9.99992857e-01 9.96801020e-01 ... 1.42857143e-05
 7.14285714e-06 0.00000000e+00]"
056,011,032,0.8321287045036247,"[0.00000000e+00 3.70919881e-04 9.27299703e-04 ... 9.91060831e-01
 9.94473294e-01 1.00000000e+00]",[0.         0.00632911 0.01265823 ... 1.         1.         1.        ],"[1.99998889e+00 9.99988889e-01 9.94784848e-01 ... 2.22222222e-05
 1.11111111e-05 0.00000000e+00]"
