original_val,count
1075,120
1076,143
1077,127
1078,141
1079,104
1080,113
1081,97
1082,115
1083,78
1084,72
1085,79
1086,99
1087,96
1088,99
1089,122
1090,92
1091,85
1092,73
1093,62
1094,62
1095,60
1096,71
1097,57
1098,49
1099,56
1100,48
1101,51
1102,57
1103,60
1104,52
1105,69
1106,80
1107,61
1108,61
1109,69
1110,67
1111,55
1112,51
1113,55
1114,55
1115,64
1116,76
1117,77
1118,86
1119,89
1120,99
1121,114
1122,96
1123,66
1124,81
1125,68
1126,62
1127,53
1128,61
1129,57
1130,59
1131,42
1132,47
1133,47
1134,33
1135,55
1136,56
1137,65
1138,44
1139,28
1140,40
1141,27
1142,40
1143,28
1144,48
1145,43
1146,63
1147,68
1148,67
1149,48
1150,45
1151,44
1152,29
1153,40
1154,36
1155,24
1156,37
1157,37
1158,38
1159,29
1160,37
1161,53
1162,41
1163,36
1164,39
1165,25
1166,31
1167,42
1168,42
1169,44
1170,42
1171,52
1172,57
1173,21
1174,37
1175,49
1176,39
1177,43
1178,30
1179,36
1180,37
1181,37
1182,20
1183,27
1184,36
1185,36
1186,23
1187,41
1188,45
1189,44
1190,37
1191,34
1192,25
1193,44
1194,45
1195,50
1196,36
1197,31
1198,34
1199,29
1200,30
1201,29
1202,36
1203,27
1204,36
1205,27
1206,29
1207,23
1208,21
1209,26
1210,21
1211,24
1212,12
1213,24
1214,28
1215,28
1216,20
1217,17
1218,25
1219,16
1220,14
1221,19
1222,20
1223,17
1224,18
1225,19
1226,30
1227,31
1228,28
1229,38
1230,46
1231,40
1232,42
1233,35
1234,40
1235,50
1236,61
1237,49
1238,38
1239,37
1240,33
1241,35
1242,54
1243,38
1244,40
1245,35
1246,35
1247,35
1248,29
1249,19
1250,19
1251,30
1252,15
1253,14
1254,20
1255,20
1256,14
1257,20
1258,18
1259,9
1260,12
1261,11
1262,13
1263,10
1264,12
1265,13
1266,11
1267,27
1268,22
1269,22
1270,17
1271,23
1272,5957
1273,175
1274,261
1275,220
1276,150
1277,66
1278,36
1279,50
1280,75
1281,96
1282,61
1283,53
1284,69
1285,52
1286,63
1287,71
1288,82
1289,66
1290,47
1291,40
1292,49
1293,26
1294,31
1295,35
1296,23
1297,30
1298,42
1299,57
1300,59
1301,58
1302,65
1303,43
1304,31
1305,42
1306,32
1307,28
1308,29
1309,40
1310,36
1311,39270
1312,123
1313,194
1314,347
1315,390
1316,301
1317,236
1318,211
1319,169
1320,137
1321,130
1322,142
1323,148
1324,156
1325,168
1326,133
1327,142
1328,124
1329,102
1330,96
1331,89
1332,108
1333,114
1334,166
1335,229
1336,215
1337,233
1338,261
1339,305
1340,223
1341,252
1342,257
1343,206
1344,222
1345,220
1346,265
1347,292
1348,270
1349,282
1350,281
1351,302
1352,327
1353,328
1354,398
1355,417
1356,314
1357,367
1358,619
1359,356
1360,317
1361,329
1362,395
1363,478
1364,480
1365,514
1366,482
1367,393
1368,393
1369,402
1370,326
1371,355
1372,426
1373,461
1374,568
1375,652
1376,492
1377,364
1378,527
1379,323
1380,323
1381,443
1382,367
1383,297
1384,281
1385,365
1386,374
1387,479
1388,577
1389,517
1390,577
1391,602
1392,615
1393,464
1394,510
1395,574
1396,551
1397,484
1398,342
1399,459
1400,335
1401,339
1402,308
1403,284
1404,313
1405,320
1406,350
1407,349
1408,324
1409,323
1410,380
1411,414
1412,476
1413,320
1414,259
1415,233
1416,227
1417,207
1418,188
1419,197
1420,220
1421,220
1422,298
1423,318
1424,262
1425,231
1426,191
1427,172
1428,175
1429,143
1430,134
1431,100
1432,104
1433,127
1434,109
1435,105
1436,92
1437,105
1438,103
1439,110
1440,123
1441,115
1442,87
1443,62
1444,93
1445,73
1446,44
1447,36
1448,27
1449,37
1450,50
1451,47
1452,41
1453,64
1454,39
1455,46
1456,40
1457,45
1458,56
1459,40
1460,65
1461,94
1462,82
1463,39
1464,34
1465,34
1466,23
1467,32
1468,44
1469,40
1470,21
1471,31
1472,53
1473,39
1474,51
1475,32
1476,26
1477,18
1478,38
1479,31
1480,38
1481,37
1482,29
1483,33
1484,24
1485,34
1486,71
1487,70
1488,36
1489,22
1490,28
1491,28
1492,25
1493,26
1494,19
1495,23
1496,19
1497,16
1498,11
1499,8
1500,7
1501,11
1502,13
1503,9
1504,17
1505,14
1506,21
1507,11
1508,11
1509,15
1510,15
1511,11
1512,14
1513,16
1514,7
1515,13
1516,8
1517,13
1518,6
1519,8
1520,4
1521,17
1522,14
1523,30
1524,19
1525,22
1526,26
1527,16
1528,9
1529,11
1530,7
1531,6
1532,5
1533,7
1534,7
1535,7
1536,5
1537,8
1538,3
1539,13
1540,9
1541,14
1542,17
1543,9
1544,9
1546,2
1547,5
1548,5
1549,4
1550,2
1551,6
1552,5
1553,1
1554,7
1555,6
1556,5
1557,8
1558,14
1559,9
1560,2
1561,5
1562,6
1563,2
1566,3
1567,1
1568,1
1569,4
1570,2
1573,1
1574,4
1575,2
1576,1
1577,1
1579,1
1581,2
1582,3
1583,1
1584,5
1585,1
1586,5
1587,5
1588,6
1589,9
1590,6
1591,8
1592,3
1593,2
1594,4
1595,5
1596,3
1597,8
1598,8
1599,5
1600,5
1601,9
1602,2
1603,2
1604,3
1605,3
1606,1
1609,4
1611,8
1612,4
1613,2
1614,4
1615,3
1616,1
1617,3
1618,1
1619,1
1620,3
1621,3
1622,3
1623,1
1624,1
1626,2
1630,1
1631,2
1635,4
1636,5
1637,11
1638,15
1639,10
1640,10
1641,7
1647,2
1648,1
1649,2
1651,1
1653,1
1654,1
1662,1
1663,1
1664,1
1763,1
1764,2
1766,2
1768,2
1769,2
1788,1
1790,1
1808,2
1809,2
1810,1
1812,6
1813,8
1814,4
1879,1
1884,2
1885,2
1886,1
1887,2
1965,2
1966,2
1967,1
