original_val,count
-107,1
-106,1
-105,1
-99,1
-95,2
-88,1
-87,1
-83,1
-80,1
-77,2
-69,1
-61,3
-60,1
-59,3
-57,1
-56,1
-54,1
-53,3
-51,1
-50,1
-49,2
-48,2
-46,3
-43,2
-41,1
-40,2
-39,2
-38,1
-37,1
-36,3
-35,1
-33,1
-32,2
-31,4
-30,3
-29,1
-28,3
-27,4
-26,5
-25,3
-24,3
-23,6
-22,9
-21,2
-20,9
-19,13
-18,16
-17,12
-16,19
-15,14
-14,28
-13,34
-12,49
-11,86
-10,95
-9,188
-8,224
-7,365
-6,672
-5,1299
-4,2994
-3,7709
-2,19983
-1,48388
0,177152
1,202174
2,296709
3,393437
4,450619
5,441766
6,371202
7,281043
8,202623
9,149389
10,117550
11,96694
12,82857
13,74753
14,68788
15,64950
16,62694
17,63395
18,63385
19,64261
20,65264
21,67189
22,69193
23,70839
24,70577
25,70573
26,71550
27,73008
28,74990
29,74202
30,72416
31,70238
32,68935
33,69527
34,71354
35,74711
36,75730
37,75194
38,75179
39,76429
40,77172
41,76071
42,76330
43,74572
44,72894
45,71630
46,69869
47,71356
48,73444
49,75093
50,74256
51,72005
52,69029
53,65165
54,62169
55,58405
56,58004
57,58384
58,59731
59,60672
60,60288
61,60671
62,59585
63,57029
64,53518
65,49675
66,48661
67,49262
68,51706
69,54027
70,53637
71,50571
72,47741
73,45675
74,44644
75,44121
76,42929
77,41592
78,39368
79,36923
80,34452
81,33949
82,32994
83,32501
84,30970
85,29742
86,28577
87,28323
88,28702
89,28454
90,27575
91,27951
92,26919
93,25601
94,24077
95,23397
96,22336
97,21048
98,20506
99,19680
100,18863
101,18612
102,18768
103,19389
104,19833
105,20496
106,20991
107,21842
108,21879
109,21254
110,21011
111,20611
112,20437
113,20559
114,21393
115,21293
116,21009
117,20597
118,19753
119,18963
120,18381
121,18062
122,18047
123,17352
124,17296
125,17596
126,17240
127,16746
128,16933
129,16595
130,16217
131,15571
132,15406
133,15056
134,15054
135,15044
136,14943
137,14947
138,14768
139,14355
140,14698
141,14584
142,14224
143,14246
144,13709
145,13560
146,13605
147,13805
148,13853
149,13565
150,13177
151,12689
152,12881
153,13008
154,13424
155,12441
156,12125
157,11961
158,11446
159,11115
160,10649
161,10447
162,9833
163,9658
164,9533
165,9088
166,8729
167,8667
168,8722
169,8451
170,8250
171,7585
172,7109
173,7004
174,6750
175,6684
176,6505
177,6305
178,6238
179,6119
180,5780
181,5564
182,5555
183,5557
184,5351
185,5279
186,5305
187,5209
188,5115
189,5215
190,5113
191,5173
192,4908
193,4700
194,4641
195,4591
196,4484
197,4391
198,4227
199,4172
200,4169
201,3869
202,4008
203,3671
204,3711
205,3600
206,3393
207,3322
208,3290
209,3177
210,3137
211,3081
212,3187
213,3130
214,3122
215,3133
216,3085
217,3009
218,3039
219,2868
220,2872
221,2826
222,2717
223,2867
224,2844
225,2882
226,2723
227,2690
228,2694
229,2740
230,2668
231,2688
232,2633
233,2578
234,2505
235,2550
236,2539
237,2477
238,2375
239,2276
240,2205
241,2162
242,2036
243,2131
244,2021
245,2039
246,2209
247,2120
248,2076
249,2150
250,2006
251,2132
252,2005
253,1940
254,1892
255,1840
256,1783
257,1798
258,1726
259,1734
260,1707
261,1762
262,1748
263,1737
264,1652
265,1715
266,1618
267,1639
268,1698
269,1653
270,1573
271,1596
272,1600
273,1631
274,1541
275,1532
276,1516
277,1457
278,1479
279,1566
280,1617
281,1601
282,1582
283,1645
284,1678
285,1668
286,1561
287,1521
288,1506
289,1617
290,1697
291,1679
292,1758
293,1778
294,1668
295,1636
296,1625
297,1610
298,1624
299,1711
300,1791
301,1765
302,1639
303,1683
304,1677
305,1635
306,1638
307,1506
308,1518
309,1472
310,1459
311,1499
312,1370
313,1391
314,1363
315,1332
316,1326
317,1234
318,1259
319,1200
320,1201
321,1213
322,1276
323,1379
324,1289
325,1262
326,1167
327,1116
328,1194
329,1137
330,1055
331,1067
332,1136
333,1041
334,1077
335,1103
336,1117
337,1162
338,1233
339,1231
340,1169
341,1111
342,1181
343,1138
344,1155
345,1120
346,1033
347,969
348,1006
349,954
350,1026
351,956
352,993
353,954
354,829
355,870
356,919
357,890
358,973
359,890
360,871
361,881
362,852
363,842
364,768
365,717
366,695
367,752
368,702
369,724
370,785
371,754
372,852
373,848
374,816
375,843
376,835
377,760
378,743
379,720
380,677
381,646
382,670
383,690
384,660
385,600
386,699
387,608
388,595
389,549
390,584
391,663
392,608
393,624
394,610
395,576
396,596
397,687
398,568
399,597
400,664
401,677
402,692
403,751
404,635
405,639
406,585
407,649
408,659
409,561
410,544
411,572
412,594
413,575
414,521
415,539
416,509
417,495
418,435
419,394
420,466
421,447
422,452
423,418
424,413
425,428
426,442
427,407
428,410
429,399
430,411
431,406
432,354
433,391
434,351
435,346
436,368
437,401
438,357
439,345
440,343
441,380
442,377
443,339
444,326
445,316
446,346
447,320
448,353
449,352
450,391
451,354
452,377
453,365
454,302
455,252
456,230
457,216
458,218
459,248
460,212
461,186
462,193
463,172
464,180
465,169
466,193
467,149
468,184
469,176
470,166
471,189
472,188
473,163
474,157
475,177
476,174
477,207
478,208
479,215
480,197
481,192
482,234
483,245
484,296
485,354
486,336
487,354
488,297
489,365
490,334
491,329
492,360
493,380
494,411
495,370
496,392
497,443
498,478
499,507
500,549
501,520
502,412
503,548
504,552
505,525
506,452
507,385
508,387
509,400
510,380
511,369
512,342
513,384
514,360
515,359
516,367
517,347
518,323
519,363
520,338
521,376
522,340
523,335
524,353
525,362
526,406
527,410
528,426
529,421
530,422
531,428
532,418
533,395
534,409
535,339
536,309
537,296
538,285
539,278
540,263
541,214
542,212
543,235
544,286
545,291
546,353
547,294
548,219
549,224
550,198
551,183
552,175
553,172
554,182
555,200
556,205
557,209
558,238
559,200
560,225
561,208
562,233
563,248
564,220
565,200
566,179
567,164
568,197
569,191
570,166
571,182
572,200
573,194
574,179
575,170
576,163
577,176
578,129
579,110
580,114
581,131
582,139
583,108
584,104
585,109
586,138
587,138
588,132
589,123
590,114
591,129
592,135
593,84
594,151
595,204
596,219
597,213
598,165
599,164
600,196
601,221
602,204
603,224
604,241
605,182
606,216
607,205
608,217
609,210
610,185
611,172
612,166
613,194
614,208
615,207
616,203
617,164
618,172
619,167
620,173
621,160
622,150
623,154
624,163
625,139
626,150
627,137
628,143
629,153
630,117
631,124
632,122
633,157
634,151
635,131
636,140
637,97
638,111
639,122
640,152
641,145
642,195
643,182
644,181
645,172
646,187
647,225
648,188
649,177
650,161
651,163
652,182
653,180
654,159
655,150
656,146
657,137
658,107
659,154
660,121
661,102
662,81
663,112
664,104
665,116
666,139
667,145
668,149
669,149
670,117
671,95
672,76
673,86
674,54
675,67
676,72
677,83
678,79
679,77
680,100
681,121
682,116
683,101
684,121
685,97
686,90
687,106
688,117
689,104
690,120
691,137
692,111
693,72
694,67
695,81
696,82
697,63
698,73
699,75
700,87
701,90
702,79
703,87
704,111
705,122
706,150
707,153
708,153
709,140
710,161
711,145
712,158
713,187
714,179
715,178
716,148
717,167
718,147
719,137
720,125
721,117
722,128
723,140
724,151
725,150
726,151
727,161
728,123
729,124
730,143
731,185
732,123
733,105
734,85
735,70
736,98
737,81
738,111
739,114
740,100
741,115
742,120
743,102
744,122
745,105
746,101
747,101
748,71
749,86
750,61
751,74
752,72
753,60
754,96
755,102
756,118
757,101
758,98
759,105
760,56
761,89
762,75
763,50
764,70
765,57
766,62
767,59
768,76
769,59
770,78
771,92
772,78
773,76
774,64
775,79
776,94
777,80
778,62
779,77
780,72
781,78
782,66
783,58
784,66
785,75
786,72
787,80
788,66
789,72
790,84
791,83
792,73
793,69
794,74
795,75
796,80
797,65
798,78
799,70
800,79
801,61
802,45
803,69
804,71
805,83
806,77
807,99
808,78
809,57
810,64
811,67
812,109
813,64
814,45
815,52
816,75
817,57
818,100
819,85
820,92
821,75
822,67
823,64
824,57
825,57
826,52
827,71
828,72
829,73
830,88
831,62
832,84
833,84
834,91
835,68
836,75
837,83
838,69
839,78
840,76
841,69
842,86
843,95
844,78
845,69
846,76
847,74
848,65
849,91
850,90
851,85
852,85
853,76
854,65
855,64
856,77
857,82
858,70
859,92
860,92
861,102
862,89
863,102
864,123
865,136
866,122
867,95
868,64
869,60
870,41
871,37
872,17
873,44
874,26
875,28
876,19
877,16
878,17
879,22
880,24
881,32
882,35
883,24
884,19
885,41
886,22
887,31
888,17
889,21
890,27
891,15
892,27
893,22
894,28
895,12
896,19
897,15
898,16
899,15
900,21
901,29
902,21
903,12
904,32
905,26
906,26
907,23
908,26
909,27
910,30
911,34
912,40
913,50
914,31
915,29
916,23
917,28
918,38
919,28
920,36
921,22
922,22
923,27
924,29
925,33
926,34
927,51
928,71
929,64
930,52
931,45
932,33
933,28
934,32
935,26
936,21
937,18
938,16
939,23
940,34
941,23
942,34
943,21
944,18
945,14
946,17
947,15
948,23
949,18
950,9
951,13
952,3
953,12
954,14
955,13
956,20
957,10
958,11
959,9
960,4
961,5
962,4
963,10
964,11
965,17
966,9
967,14
968,30
969,17
970,30
971,30
972,27
973,34
974,19
975,11
976,14
977,14
978,31
979,25
980,26
981,31
982,29
983,44
984,35
985,24
986,24
987,30
988,28
989,38
990,42
991,31
992,36
993,38
994,50
995,60
996,45
997,26
998,21
999,14
1000,18
1001,23
1002,22
1003,6
1004,14
1005,11
1006,7
1007,12
1008,11
1009,20
1010,14
1011,16
1012,14
1013,2
1014,8
1015,7
1016,13
1017,22
1018,10
1019,8
1020,9
1021,13
1022,18
1023,11
1024,14
1025,17
1026,6
1027,12
1028,10
1029,11
1030,11
1031,5
1032,12
1033,4
1034,7
1035,4
1036,3
1037,5
1038,8
1039,23
1040,21
1041,10
1042,13
1043,13
1044,19
1045,17
1046,11
1047,15
1048,9
1049,12
1050,8
1051,12
1052,9
1053,5
1054,12
1055,11
1056,24
1057,9
1058,9
1059,11
1060,8
1061,18
1062,15
1063,22
1064,7
1065,10
1066,7
1067,8
1068,7
1069,10
1070,13
1071,23
1072,17
1073,7
1074,10
1075,8
1076,13
1077,17
1078,18
1079,16
1080,12
1081,6
1082,7
1083,6
1084,10
1085,4
1086,12
1087,7
1088,13
1089,6
1090,4
1091,3
1092,3
1093,8
1094,2
1095,1
1096,6
1097,4
1098,1
1099,2
1100,4
1101,3
1102,2
1104,2
1105,2
1106,5
