original_val,count
0,1259799
1,2349305
2,2310819
3,1167750
4,491413
5,268636
6,116842
7,65065
8,32723
9,20470
10,12262
11,9043
12,5776
13,4400
14,3123
15,2652
16,1851
17,1770
18,1288
19,1144
20,919
21,790
22,695
23,530
24,463
25,445
26,378
27,289
28,266
29,194
30,172
31,159
32,116
33,98
34,76
35,61
36,53
37,29
38,32
39,22
40,20
41,14
42,13
43,13
44,9
45,6
46,8
47,4
48,3
49,3
50,3
51,3
52,3
53,4
54,1
55,1
57,3
67,1
