original_val,count
0,4735280
1,8572064
2,8621699
3,4196186
4,1823651
5,1001478
6,441768
7,259939
8,143189
9,93631
10,62835
11,48217
12,34917
13,27215
14,21741
15,18289
16,14424
17,13055
18,10522
19,9295
20,7453
21,6225
22,5511
23,4609
24,3504
25,3155
26,2552
27,1945
28,1583
29,1163
30,988
31,769
32,559
33,475
34,352
35,284
36,238
37,154
38,118
39,92
40,70
41,68
42,54
43,48
44,44
45,26
46,28
47,13
48,18
49,15
50,18
51,8
52,10
53,9
54,8
55,7
56,3
57,9
60,1
61,1
64,1
66,1
67,2
