original_val,count
0,1937010
1,3457207
2,3529492
3,1723016
4,739272
5,394840
6,171439
7,98518
8,51421
9,30989
10,18890
11,13337
12,8651
13,6492
14,4369
15,3758
16,2733
17,2392
18,1858
19,1589
20,1340
21,1126
22,1020
23,880
24,746
25,656
26,576
27,469
28,362
29,271
30,248
31,225
32,164
33,126
34,111
35,86
36,79
37,46
38,43
39,32
40,20
41,18
42,19
43,13
44,8
45,6
46,2
47,3
48,6
49,1
50,4
51,1
52,4
54,2
55,1
56,1
57,1
66,1
67,1
