original_val,count
0,2272766
1,4157757
2,3830606
3,1629444
4,639946
5,319736
6,130547
7,78489
8,43741
9,28882
10,17982
11,13083
12,9221
13,6930
14,5057
15,4237
16,3091
17,2908
18,2110
19,1756
20,1353
21,1095
22,974
23,769
24,593
25,520
26,394
27,346
28,258
29,220
30,184
31,154
32,133
33,93
34,80
35,68
36,52
37,40
38,29
39,27
40,29
41,11
42,24
43,16
44,23
45,15
46,3
47,7
48,3
49,4
50,5
51,5
52,4
53,2
54,1
55,6
56,4
58,2
59,2
67,2
