original_val,count
-107,1
-106,1
-105,1
-99,1
-95,2
-88,1
-87,1
-83,1
-80,2
-77,2
-76,2
-73,1
-69,1
-65,1
-63,1
-61,3
-60,1
-59,5
-57,2
-56,1
-54,2
-53,3
-51,2
-50,2
-49,2
-48,2
-46,3
-44,2
-43,2
-42,1
-41,1
-40,4
-39,2
-38,2
-37,1
-36,3
-35,4
-34,1
-33,2
-32,4
-31,5
-30,4
-29,5
-28,6
-27,9
-26,11
-25,5
-24,7
-23,7
-22,17
-21,8
-20,13
-19,18
-18,24
-17,18
-16,24
-15,23
-14,38
-13,59
-12,65
-11,116
-10,131
-9,247
-8,329
-7,576
-6,1026
-5,1952
-4,4630
-3,11873
-2,31454
-1,77286
0,268682
1,358842
2,565844
3,774106
4,890933
5,876463
6,746303
7,582402
8,440996
9,345174
10,285854
11,245817
12,218858
13,202850
14,191468
15,184817
16,183221
17,186764
18,191965
19,199797
20,205570
21,212117
22,218989
23,224076
24,225413
25,226655
26,228682
27,232358
28,237857
29,241590
30,241460
31,238169
32,235357
33,235215
34,236528
35,240867
36,242925
37,239050
38,237921
39,240537
40,241320
41,239453
42,232738
43,221398
44,212051
45,203183
46,196836
47,195997
48,196967
49,197358
50,194492
51,191821
52,188432
53,179529
54,169631
55,159362
56,154846
57,153149
58,152546
59,150282
60,145705
61,143033
62,140839
63,136335
64,130139
65,124997
66,120578
67,119331
68,121583
69,124424
70,122434
71,114505
72,105579
73,98211
74,91991
75,87522
76,84036
77,81714
78,80273
79,76109
80,72047
81,70561
82,69443
83,69011
84,66677
85,65932
86,64720
87,65019
88,64652
89,63228
90,60035
91,58784
92,56993
93,54690
94,52157
95,50997
96,48824
97,45648
98,43925
99,41868
100,39945
101,40060
102,40504
103,41050
104,42358
105,44348
106,46177
107,46893
108,46462
109,45662
110,44779
111,43589
112,42407
113,42410
114,44261
115,44199
116,43910
117,43342
118,42172
119,40232
120,38927
121,37265
122,36474
123,35159
124,34906
125,35213
126,34419
127,33738
128,33742
129,33019
130,32927
131,32380
132,31870
133,31197
134,30706
135,30626
136,30562
137,30503
138,30313
139,30122
140,30699
141,30518
142,30221
143,29655
144,28662
145,28664
146,28673
147,28915
148,28499
149,27801
150,27746
151,26744
152,27038
153,27349
154,27501
155,26719
156,26436
157,25749
158,25446
159,25092
160,24367
161,23943
162,22878
163,22154
164,21815
165,20879
166,20143
167,19719
168,19888
169,19458
170,18610
171,17840
172,17115
173,16705
174,16667
175,16382
176,15728
177,15690
178,15724
179,15477
180,15102
181,14827
182,14861
183,14825
184,14608
185,14769
186,14618
187,14450
188,14318
189,14012
190,13706
191,13428
192,12988
193,12618
194,12382
195,12251
196,12116
197,11778
198,11470
199,11402
200,11314
201,10944
202,10882
203,10269
204,10155
205,9884
206,9576
207,9147
208,8923
209,8583
210,8225
211,8070
212,8269
213,8177
214,7939
215,7868
216,7697
217,7483
218,7440
219,7139
220,7125
221,6955
222,6770
223,6897
224,6816
225,6613
226,6346
227,6352
228,6233
229,6285
230,6097
231,5944
232,5727
233,5566
234,5451
235,5455
236,5346
237,5183
238,5136
239,4865
240,4845
241,4847
242,4489
243,4568
244,4428
245,4416
246,4523
247,4433
248,4370
249,4303
250,4218
251,4300
252,4172
253,3956
254,4017
255,3817
256,3764
257,3659
258,3430
259,3431
260,3430
261,3550
262,3665
263,3444
264,3244
265,3252
266,3174
267,3221
268,3223
269,3211
270,3046
271,3070
272,3035
273,3101
274,2976
275,2977
276,2985
277,2911
278,2971
279,2996
280,3000
281,2875
282,2870
283,2982
284,2915
285,2971
286,2857
287,2778
288,2826
289,3063
290,3147
291,3031
292,3001
293,2920
294,2797
295,2773
296,2855
297,2869
298,2856
299,2984
300,3168
301,3092
302,3002
303,3036
304,2918
305,2862
306,2875
307,2725
308,2797
309,2746
310,2757
311,2740
312,2691
313,2644
314,2453
315,2415
316,2392
317,2282
318,2240
319,2162
320,2163
321,2254
322,2339
323,2462
324,2348
325,2415
326,2239
327,2157
328,2242
329,2148
330,2030
331,2121
332,2151
333,2123
334,2186
335,2207
336,2200
337,2216
338,2327
339,2240
340,2148
341,2085
342,2155
343,2062
344,2096
345,1941
346,1867
347,1815
348,1808
349,1751
350,1854
351,1805
352,1842
353,1744
354,1531
355,1579
356,1562
357,1531
358,1670
359,1544
360,1573
361,1590
362,1564
363,1530
364,1472
365,1450
366,1399
367,1467
368,1432
369,1447
370,1533
371,1475
372,1469
373,1461
374,1388
375,1469
376,1422
377,1318
378,1267
379,1289
380,1250
381,1234
382,1154
383,1250
384,1188
385,1127
386,1215
387,1144
388,1178
389,1153
390,1163
391,1151
392,1144
393,1156
394,1148
395,1103
396,1207
397,1252
398,1099
399,1116
400,1213
401,1289
402,1287
403,1322
404,1161
405,1201
406,1089
407,1148
408,1195
409,1017
410,946
411,1011
412,1028
413,1005
414,934
415,963
416,896
417,885
418,807
419,724
420,807
421,799
422,779
423,816
424,792
425,782
426,736
427,716
428,766
429,690
430,686
431,705
432,628
433,656
434,614
435,610
436,667
437,716
438,691
439,664
440,698
441,720
442,713
443,690
444,663
445,628
446,667
447,598
448,627
449,614
450,625
451,621
452,694
453,695
454,609
455,508
456,470
457,436
458,481
459,503
460,448
461,431
462,480
463,435
464,401
465,418
466,406
467,351
468,358
469,397
470,348
471,375
472,383
473,355
474,348
475,370
476,370
477,476
478,458
479,475
480,509
481,465
482,517
483,555
484,745
485,934
486,947
487,885
488,837
489,854
490,895
491,799
492,887
493,898
494,964
495,947
496,913
497,960
498,1044
499,1134
500,1167
501,1045
502,942
503,1052
504,979
505,1036
506,984
507,875
508,830
509,824
510,791
511,780
512,808
513,826
514,821
515,852
516,880
517,761
518,738
519,729
520,677
521,715
522,686
523,688
524,708
525,722
526,809
527,804
528,761
529,749
530,786
531,820
532,807
533,730
534,727
535,608
536,553
537,594
538,555
539,505
540,510
541,468
542,456
543,492
544,561
545,558
546,597
547,546
548,471
549,466
550,421
551,447
552,440
553,444
554,486
555,481
556,459
557,452
558,477
559,438
560,472
561,464
562,525
563,535
564,497
565,484
566,456
567,467
568,460
569,433
570,404
571,411
572,397
573,402
574,361
575,348
576,332
577,350
578,328
579,314
580,344
581,353
582,363
583,300
584,312
585,285
586,330
587,321
588,277
589,276
590,260
591,267
592,280
593,216
594,282
595,354
596,353
597,361
598,320
599,404
600,445
601,448
602,445
603,457
604,435
605,371
606,350
607,367
608,365
609,383
610,375
611,364
612,369
613,428
614,417
615,426
616,400
617,372
618,391
619,376
620,376
621,381
622,348
623,349
624,323
625,276
626,283
627,258
628,266
629,301
630,238
631,257
632,234
633,281
634,264
635,217
636,238
637,175
638,216
639,212
640,303
641,304
642,407
643,366
644,352
645,312
646,386
647,400
648,357
649,389
650,368
651,388
652,368
653,354
654,333
655,288
656,267
657,293
658,251
659,261
660,216
661,200
662,194
663,246
664,264
665,265
666,295
667,287
668,262
669,224
670,185
671,172
672,132
673,158
674,136
675,175
676,215
677,208
678,207
679,210
680,234
681,239
682,217
683,174
684,208
685,180
686,142
687,174
688,181
689,192
690,200
691,228
692,188
693,151
694,144
695,204
696,178
697,148
698,158
699,164
700,176
701,194
702,166
703,198
704,232
705,236
706,278
707,256
708,252
709,244
710,257
711,263
712,281
713,318
714,282
715,315
716,275
717,274
718,275
719,265
720,232
721,198
722,203
723,235
724,250
725,273
726,255
727,285
728,239
729,216
730,235
731,286
732,222
733,224
734,143
735,129
736,183
737,177
738,225
739,187
740,184
741,232
742,243
743,235
744,274
745,245
746,237
747,223
748,189
749,217
750,186
751,208
752,217
753,181
754,230
755,231
756,240
757,175
758,171
759,173
760,121
761,161
762,171
763,160
764,197
765,131
766,158
767,152
768,174
769,190
770,193
771,200
772,188
773,182
774,183
775,189
776,190
777,184
778,178
779,183
780,189
781,195
782,223
783,203
784,260
785,272
786,258
787,294
788,303
789,261
790,240
791,191
792,215
793,220
794,225
795,204
796,201
797,178
798,181
799,185
800,204
801,205
802,182
803,223
804,207
805,223
806,256
807,286
808,179
809,177
810,164
811,148
812,210
813,162
814,138
815,139
816,177
817,160
818,197
819,213
820,218
821,163
822,164
823,150
824,135
825,157
826,172
827,177
828,162
829,155
830,154
831,144
832,181
833,212
834,232
835,223
836,210
837,219
838,195
839,167
840,183
841,177
842,200
843,216
844,223
845,210
846,226
847,230
848,246
849,316
850,369
851,328
852,319
853,329
854,326
855,407
856,471
857,437
858,389
859,361
860,360
861,383
862,316
863,323
864,352
865,396
866,343
867,347
868,281
869,263
870,243
871,254
872,154
873,188
874,168
875,162
876,163
877,238
878,195
879,198
880,175
881,225
882,248
883,249
884,225
885,280
886,229
887,248
888,229
889,267
890,348
891,328
892,305
893,338
894,306
895,235
896,190
897,181
898,154
899,167
900,147
901,175
902,202
903,214
904,250
905,328
906,347
907,402
908,415
909,494
910,433
911,465
912,586
913,553
914,472
915,414
916,387
917,355
918,327
919,308
920,267
921,207
922,217
923,207
924,217
925,245
926,267
927,251
928,285
929,261
930,207
931,214
932,201
933,187
934,205
935,173
936,163
937,190
938,211
939,195
940,261
941,285
942,264
943,214
944,233
945,234
946,171
947,149
948,193
949,217
950,189
951,197
952,138
953,156
954,158
955,148
956,136
957,119
958,121
959,139
960,125
961,104
962,114
963,109
964,125
965,127
966,119
967,116
968,127
969,122
970,131
971,146
972,130
973,150
974,117
975,110
976,135
977,144
978,169
979,147
980,161
981,147
982,104
983,146
984,137
985,150
986,138
987,153
988,132
989,140
990,157
991,146
992,146
993,154
994,184
995,181
996,157
997,129
998,152
999,126
1000,87
1001,112
1002,118
1003,107
1004,122
1005,90
1006,104
1007,132
1008,128
1009,154
1010,173
1011,158
1012,127
1013,108
1014,108
1015,109
1016,117
1017,136
1018,96
1019,104
1020,124
1021,116
1022,168
1023,114
1024,139
1025,169
1026,184
1027,150
1028,139
1029,156
1030,115
1031,114
1032,142
1033,112
1034,110
1035,99
1036,103
1037,107
1038,106
1039,135
1040,116
1041,113
1042,117
1043,125
1044,150
1045,175
1046,203
1047,138
1048,134
1049,187
1050,155
1051,144
1052,112
1053,107
1054,124
1055,120
1056,119
1057,112
1058,119
1059,104
1060,92
1061,137
1062,131
1063,122
1064,84
1065,105
1066,103
1067,106
1068,109
1069,129
1070,152
1071,149
1072,128
1073,112
1074,113
1075,122
1076,116
1077,115
1078,83
1079,88
1080,87
1081,97
1082,101
1083,79
1084,90
