original_val,count
-80,1
-76,2
-73,1
-65,1
-63,1
-59,1
-57,1
-54,1
-50,1
-44,1
-42,1
-40,1
-38,1
-35,2
-34,1
-33,1
-32,1
-31,1
-30,1
-29,4
-28,2
-27,5
-26,6
-25,2
-24,4
-22,6
-21,5
-20,4
-19,4
-18,8
-17,5
-16,3
-15,9
-14,8
-13,19
-12,15
-11,20
-10,29
-9,45
-8,90
-7,166
-6,283
-5,534
-4,1246
-3,3101
-2,8573
-1,21102
0,66458
1,105962
2,172060
3,234658
4,263922
5,254043
6,214625
7,170150
8,133469
9,109748
10,95245
11,84928
12,77962
13,74118
14,71102
15,70040
16,69393
17,70925
18,72757
19,75877
20,77474
21,80256
22,83171
23,85336
24,86061
25,86997
26,88534
27,91661
28,95130
29,99146
30,100498
31,100410
32,100082
33,100190
34,101411
35,103081
36,103402
37,100992
38,99162
39,100679
40,101056
41,100634
42,95735
43,88479
44,83099
45,77737
46,74135
47,71662
48,70305
49,69412
50,67656
51,65321
52,63434
53,59865
54,56448
55,54159
56,53331
57,53077
58,52375
59,51320
60,49653
61,48270
62,48248
63,47325
64,45431
65,44566
66,42407
67,41375
68,41102
69,40927
70,39921
71,36784
72,33227
73,29940
74,26799
75,24016
76,22638
77,21548
78,21870
79,20665
80,19835
81,19825
82,20072
83,20348
84,19657
85,20233
86,20443
87,21180
88,20834
89,19813
90,18309
91,17210
92,16822
93,16365
94,15716
95,15163
96,14352
97,13292
98,12864
99,12025
100,11393
101,11346
102,11660
103,11534
104,12036
105,12813
106,13653
107,13945
108,13510
109,13288
110,12791
111,12262
112,11628
113,11621
114,12298
115,12307
116,12337
117,12272
118,11949
119,11096
120,10555
121,9823
122,9495
123,9231
124,9041
125,8968
126,8340
127,8424
128,8147
129,8133
130,8215
131,8166
132,8115
133,8009
134,7844
135,7870
136,7800
137,7858
138,7975
139,7982
140,8352
141,8215
142,8352
143,8158
144,7903
145,8052
146,7983
147,7940
148,7852
149,7671
150,7878
151,7515
152,7544
153,7830
154,7899
155,8113
156,8232
157,8025
158,8236
159,8107
160,7877
161,7865
162,7618
163,7319
164,7078
165,6976
166,6671
167,6545
168,6621
169,6547
170,6231
171,6406
172,6181
173,6199
174,6345
175,6188
176,5876
177,6143
178,6163
179,6084
180,6205
181,6159
182,6196
183,6266
184,6079
185,6276
186,6243
187,6285
188,6248
189,5830
190,5654
191,5467
192,5290
193,5299
194,5197
195,5172
196,5092
197,5039
198,4808
199,4901
200,4866
201,4829
202,4775
203,4603
204,4300
205,4313
206,4272
207,3975
208,3779
209,3621
210,3410
211,3304
212,3345
213,3272
214,3145
215,3015
216,2939
217,2807
218,2811
219,2729
220,2751
221,2567
222,2669
223,2586
224,2544
225,2464
226,2347
227,2330
228,2297
229,2238
230,2256
231,2178
232,2110
233,1974
234,1943
235,1897
236,1837
237,1751
238,1802
239,1657
240,1712
241,1819
242,1566
243,1532
244,1525
245,1469
246,1378
247,1404
248,1403
249,1319
250,1381
251,1321
252,1369
253,1260
254,1315
255,1235
256,1206
257,1167
258,1077
259,1031
260,1054
261,1135
262,1234
263,1093
264,997
265,1053
266,1061
267,1057
268,1015
269,1017
270,947
271,968
272,930
273,995
274,996
275,979
276,1043
277,1009
278,1010
279,956
280,910
281,840
282,871
283,911
284,849
285,906
286,878
287,823
288,865
289,985
290,953
291,907
292,802
293,744
294,746
295,760
296,805
297,808
298,823
299,859
300,919
301,906
302,896
303,903
304,849
305,797
306,832
307,798
308,866
309,875
310,823
311,787
312,854
313,822
314,736
315,696
316,668
317,650
318,595
319,636
320,616
321,676
322,702
323,715
324,701
325,719
326,653
327,682
328,693
329,697
330,648
331,719
332,640
333,678
334,727
335,706
336,700
337,639
338,651
339,602
340,602
341,601
342,580
343,519
344,536
345,452
346,501
347,534
348,514
349,483
350,491
351,578
352,563
353,491
354,442
355,436
356,415
357,405
358,455
359,404
360,447
361,465
362,456
363,480
364,472
365,479
366,421
367,414
368,429
369,502
370,517
371,464
372,399
373,398
374,394
375,408
376,395
377,392
378,357
379,355
380,347
381,358
382,302
383,360
384,354
385,317
386,335
387,328
388,358
389,352
390,368
391,334
392,360
393,354
394,358
395,355
396,407
397,374
398,358
399,379
400,380
401,427
402,418
403,404
404,379
405,389
406,343
407,351
408,364
409,324
410,308
411,323
412,328
413,328
414,279
415,290
416,271
417,282
418,251
419,238
420,252
421,274
422,232
423,267
