original_val,count
0,3475481
1,6222759
2,6310880
3,3028436
4,1332238
5,732842
6,324926
7,194874
8,110466
9,73161
10,50573
11,39174
12,29141
13,22815
14,18618
15,15637
16,12573
17,11285
18,9234
19,8151
20,6534
21,5435
22,4816
23,4079
24,3041
25,2710
26,2174
27,1656
28,1317
29,969
30,816
31,610
32,443
33,377
34,276
35,223
36,185
37,125
38,86
39,70
40,50
41,54
42,41
43,35
44,35
45,20
46,20
47,9
48,15
49,12
50,15
51,5
52,7
53,5
54,7
55,6
56,3
57,6
60,1
61,1
64,1
66,1
67,1
