DEM,SLOPE,Distance,AUC,fpr,tpr,thresholds
008,018,073,0.854533323774703,"[0.00000000e+00 4.10065238e-04 7.82851817e-04 ... 9.57576887e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.00512821 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.98092929e-01 ... 1.61616162e-05
 8.08080808e-06 0.00000000e+00]"
019,072,007,0.6966668100461203,"[0.00000000e+00 4.10065238e-04 7.82851817e-04 ... 9.62721342e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.00512821 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.95424490e-01 ... 1.42857143e-05
 7.14285714e-06 0.00000000e+00]"
039,012,047,0.8280869835352593,"[0.00000000e+00 4.10065238e-04 9.69245107e-04 ... 9.54147251e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.01025641 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.95200000e-01 ... 2.44897959e-05
 1.22448980e-05 0.00000000e+00]"
000,096,003,0.6895933280760868,"[0.         0.01535881 0.03012116 0.04219944 0.05349487 0.06859273
 0.07966449 0.09211556 0.10397018 0.11239515 0.12126747 0.12913327
 0.13651445 0.14441752 0.15097856 0.15649581 0.16205033 0.16689655
 0.17088537 0.1745014  0.17789376 0.18139795 0.18415657 0.18609506
 0.18818267 0.19090401 0.19302889 0.19698043 0.20100652 0.20447344
 0.21602982 0.23317801 0.24976701 0.26244175 0.27340168 0.28674744
 0.29733458 0.30840634 0.31888164 0.32808947 0.33599254 0.34273998
 0.34959925 0.3566822  0.362274   0.36823858 0.37289842 0.3771109
 0.3804287  0.38385834 0.38698975 0.38967381 0.39220876 0.39478099
 0.39701771 0.3989562  0.40018639 0.4040261  0.40704567 0.40984157
 0.42035415 0.42863001 0.4351165  0.44093197 0.4466356  0.45483691
 0.46068966 0.46736253 0.47392358 0.47977633 0.48570363 0.4899534
 0.49517241 0.4995713  0.50370923 0.50676608 0.50959925 0.51250699
 0.51496738 0.51712954 0.51951538 0.52149115 0.52324324 0.52514445
 0.52685927 0.52816403 0.52987884 0.53338304 0.53629077 0.53882572
 0.56096925 0.56883504 0.57647717 0.58199441 0.5872507  0.59328984
 0.59761417 0.60231128 0.60685927 0.61155638 0.61483691 0.61778192
 0.62154706 0.62482759 0.6272507  0.6305685  0.63261883 0.63489282
 0.63671948 0.63821062 0.63973905 0.64082013 0.64253495 0.64372787
 0.6450699  0.64596459 0.6471575  0.64950606 0.65163094 0.65356943
 0.66195713 0.66561044 0.66855545 0.67168686 0.67437092 0.6787698
 0.68100652 0.68287046 0.6848835  0.68618826 0.6876794  0.68924511
 0.69051258 0.69200373 0.69315937 0.69409133 0.69532153 0.69617894
 0.69707363 0.69767008 0.69863933 0.69931034 0.69994408 0.70039143
 0.70109972 0.70169618 0.70281454 0.70359739 0.70452936 0.70915191
 0.71123952 0.7128425  0.71463187 0.71623486 0.71757689 0.71884436
 0.72003728 0.72126747 0.722274   0.72350419 0.72451072 0.72536813
 0.7261137  0.72678472 0.72741845 0.72812675 0.72868593 0.72946878
 0.72999068 0.73054986 0.73133271 0.73237651 0.73263747 0.73293569
 0.73338304 0.73420317 0.73476235 0.73580615 0.74117428 0.74210624
 0.7427027  0.74415657 0.74505126 0.74583411 0.74680336 0.74792171
 0.74844362 0.74907735 0.7495247  0.75000932 0.75082945 0.75142591
 0.75209692 0.75258155 0.75295433 0.75321528 0.75351351 0.75384902
 0.75410997 0.75459459 0.7549301  0.75519105 0.75548928 0.75582479
 0.75601118 0.75705499 0.757726   0.76171482 0.76193849 0.76201305
 0.76205033 0.762274   0.76234856 0.76249767 0.76257223 0.76335508
 0.76387698 0.76447344 0.76518173 0.76540541 0.76577819 0.76641193
 0.76697111 0.7673439  0.76779124 0.76812675 0.76853681 0.7689096
 0.76958062 0.77002796 0.77054986 0.77088537 0.77107176 0.77136999
 0.77151911 0.7717055  0.77196645 0.77207829 0.77230196 0.77267474
 0.77308481 0.7734576  0.77830382 0.77882572 0.77923579 0.7793849
 0.77979497 0.78031687 0.78072693 0.78091333 0.78128611 0.78147251
 0.78195713 0.78240447 0.78273998 0.78296365 0.7832246  0.78344828
 0.78370923 0.78408201 0.78449208 0.78482759 0.78505126 0.78520037
 0.78542404 0.78553588 0.78575955 0.78616962 0.78643057 0.78676608
 0.78706431 0.78743709 0.79228332 0.79254427 0.79258155 0.79276794
 0.79287978 0.79295433 0.79299161 0.79317801 0.79347623 0.79351351
 0.79366263 0.79369991 0.79392358 0.79429637 0.79496738 0.79548928
 0.79649581 0.7966822  0.79712954 0.79735322 0.79765144 0.79783784
 0.79821062 0.7984343  0.79858341 0.79869525 0.79884436 0.7989562
 0.79917987 0.79936626 0.7994781  0.79955266 0.79992544 0.80048462
 0.80108108 0.80603914 0.80615098 0.80618826 0.80648649 0.80652377
 0.80674744 0.80708295 0.80726934 0.80771668 0.80794035 0.80827586
 0.80849953 0.8089096  0.80909599 0.8094315  0.80961789 0.80984157
 0.80991612 0.81002796 0.81032619 0.81062442 0.81077353 0.8109972
 0.81129543 0.81178006 0.81211556 0.81248835 0.81856477 0.81860205
 0.81875116 0.818863   0.81923579 0.8193849  0.81960857 0.81986952
 0.81998136 0.82005592 0.82020503 0.82027959 0.82046598 0.82068966
 0.82087605 0.82117428 0.82121156 0.82139795 0.82147251 0.82162162
 0.82195713 0.8221808  0.82247903 0.82262815 0.82273998 0.82292637
 0.823411   0.82367195 0.82419385 0.83038211 0.83041938 0.83060578
 0.83071761 0.83097856 0.83131407 0.83138863 0.83157502 0.83168686
 0.83176142 0.83187325 0.83205965 0.83235788 0.83261883 0.83276794
 0.83291705 0.83314073 0.83325256 0.83351351 0.83373719 0.83384902
 0.83392358 0.83403541 0.83444548 0.83466915 0.83485555 0.83500466
 0.83534017 0.83548928 0.83567568 0.83589935 0.8359739  0.83638397
 0.83675676 0.8372041  0.84287046 0.84290774 0.84301957 0.84335508
 0.84339236 0.84361603 0.84369059 0.84417521 0.8443616  0.84447344
 0.8450699  0.84536813 0.84547996 0.84562908 0.84581547 0.84596459
 0.84607642 0.84615098 0.8466356  0.84689655 0.84730662 0.85312209
 0.8532712  0.85342032 0.85356943 0.85360671 0.85375582 0.85383038
 0.85412861 0.85446412 0.85468779 0.85479963 0.85487418 0.8550233
 0.85532153 0.85547064 0.8555452  0.85573159 0.85588071 0.8560671
 0.85640261 0.85670084 0.85740913 0.85793103 0.8649767  0.86505126
 0.86531221 0.86575955 0.86594595 0.86605778 0.86628145 0.86635601
 0.8665424  0.86661696 0.86669152 0.86721342 0.8672507  0.86736253
 0.86739981 0.86751165 0.86773532 0.86818267 0.86863001 0.87504194
 0.87534017 0.87552656 0.87575023 0.87601118 0.87623486 0.87627213
 0.87638397 0.87645853 0.87649581 0.8766822  0.87690587 0.87716682
 0.8772041  0.87768872 0.87794967 0.87832246 0.87854613 0.87865797
 0.87891892 0.87921715 0.88070829 0.88119292 0.89289842 0.89293569
 0.89330848 0.8934576  0.89349487 0.89368127 0.89371855 0.89390494
 0.89394222 0.89427773 0.89435228 0.8945014  0.89461323 0.89479963
 0.89528425 0.89561976 0.90203169 0.90232992 0.9027027  0.90281454
 0.90311277 0.90348555 0.90389562 0.90408201 0.90430568 0.90456664
 0.90475303 0.90505126 0.90534949 0.90553588 0.90613234 0.90728798
 0.90784716 0.9250699  0.9255918  0.92596459 0.9266356  0.92712022
 0.92756757 0.92812675 0.9289096  0.92946878 0.93032619 0.93081081
 0.93185461 0.93233924 0.93461323 0.936589   0.93890028 1.        ]","[0.         0.16410256 0.21538462 0.22564103 0.24615385 0.25641026
 0.25641026 0.26153846 0.26666667 0.27692308 0.27692308 0.28205128
 0.28205128 0.28205128 0.28717949 0.28717949 0.28717949 0.28717949
 0.28717949 0.28717949 0.28717949 0.28717949 0.28717949 0.28717949
 0.28717949 0.28717949 0.28717949 0.28717949 0.28717949 0.28717949
 0.28717949 0.48205128 0.50769231 0.53333333 0.54358974 0.54871795
 0.55384615 0.56410256 0.57948718 0.57948718 0.58974359 0.6
 0.60512821 0.60512821 0.60512821 0.60512821 0.61025641 0.61025641
 0.61025641 0.61025641 0.61025641 0.61025641 0.61025641 0.61025641
 0.61025641 0.61025641 0.61025641 0.61025641 0.61025641 0.61025641
 0.61025641 0.66153846 0.68717949 0.7025641  0.7025641  0.71794872
 0.72307692 0.72307692 0.72820513 0.72820513 0.72820513 0.73333333
 0.73333333 0.73846154 0.73846154 0.73846154 0.73846154 0.73846154
 0.73846154 0.73846154 0.73846154 0.73846154 0.73846154 0.73846154
 0.73846154 0.73846154 0.73846154 0.73846154 0.73846154 0.73846154
 0.73846154 0.76410256 0.81025641 0.83076923 0.84102564 0.85128205
 0.85128205 0.85641026 0.86153846 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667 0.86666667
 0.86666667 0.86666667 0.86666667 0.87179487 0.87179487 0.87179487
 0.87179487 0.90769231 0.93846154 0.95384615 0.95384615 0.95384615
 0.95384615 0.95384615 0.95384615 0.95384615 0.95384615 0.95384615
 0.95384615 0.95384615 0.95384615 0.95384615 0.95384615 0.95384615
 0.95897436 0.95897436 0.95897436 0.95897436 0.95897436 0.95897436
 0.95897436 0.95897436 0.95897436 0.95897436 0.95897436 0.95897436
 0.97435897 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718
 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718
 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718
 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718
 0.97948718 0.97948718 0.97948718 0.97948718 0.97948718 0.98974359
 0.98974359 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.        ]","[2.00000000e+00 1.00000000e+00 9.76966667e-01 9.72657576e-01
 9.71424242e-01 9.71121212e-01 9.70460606e-01 9.70330303e-01
 9.70175758e-01 9.70030303e-01 9.69975758e-01 9.69890909e-01
 9.69875758e-01 9.69845455e-01 9.69800000e-01 9.69787879e-01
 9.69766667e-01 9.69763636e-01 9.69751515e-01 9.69739394e-01
 9.69733333e-01 9.69730303e-01 9.69721212e-01 9.69718182e-01
 9.69715152e-01 9.69712121e-01 9.69709091e-01 9.69706061e-01
 9.69703030e-01 9.69700000e-01 9.69696970e-01 9.61987879e-01
 9.38954545e-01 9.34645455e-01 9.33412121e-01 9.33109091e-01
 9.32448485e-01 9.32318182e-01 9.32163636e-01 9.32018182e-01
 9.31963636e-01 9.31878788e-01 9.31863636e-01 9.31833333e-01
 9.31787879e-01 9.31775758e-01 9.31754545e-01 9.31751515e-01
 9.31739394e-01 9.31727273e-01 9.31721212e-01 9.31718182e-01
 9.31709091e-01 9.31706061e-01 9.31703030e-01 9.31700000e-01
 9.31696970e-01 9.31693939e-01 9.31690909e-01 9.31687879e-01
 9.31684848e-01 5.53454545e-01 5.30421212e-01 5.26112121e-01
 5.24878788e-01 5.24575758e-01 5.23915152e-01 5.23784848e-01
 5.23630303e-01 5.23484848e-01 5.23430303e-01 5.23345455e-01
 5.23330303e-01 5.23300000e-01 5.23254545e-01 5.23242424e-01
 5.23221212e-01 5.23218182e-01 5.23206061e-01 5.23193939e-01
 5.23187879e-01 5.23184848e-01 5.23175758e-01 5.23172727e-01
 5.23169697e-01 5.23166667e-01 5.23163636e-01 5.23160606e-01
 5.23157576e-01 5.23154545e-01 5.23151515e-01 4.37769697e-01
 4.14736364e-01 4.10427273e-01 4.09193939e-01 4.08890909e-01
 4.08230303e-01 4.08100000e-01 4.07945455e-01 4.07800000e-01
 4.07745455e-01 4.07660606e-01 4.07645455e-01 4.07615152e-01
 4.07569697e-01 4.07557576e-01 4.07536364e-01 4.07533333e-01
 4.07521212e-01 4.07509091e-01 4.07503030e-01 4.07500000e-01
 4.07490909e-01 4.07487879e-01 4.07484848e-01 4.07481818e-01
 4.07478788e-01 4.07475758e-01 4.07472727e-01 4.07469697e-01
 4.07466667e-01 2.01745455e-01 1.78712121e-01 1.74403030e-01
 1.73169697e-01 1.72206061e-01 1.72075758e-01 1.71921212e-01
 1.71775758e-01 1.71721212e-01 1.71636364e-01 1.71621212e-01
 1.71590909e-01 1.71545455e-01 1.71533333e-01 1.71512121e-01
 1.71509091e-01 1.71496970e-01 1.71484848e-01 1.71478788e-01
 1.71475758e-01 1.71466667e-01 1.71463636e-01 1.71460606e-01
 1.71457576e-01 1.71454545e-01 1.71451515e-01 1.71448485e-01
 1.71445455e-01 1.71442424e-01 1.18739394e-01 9.57060606e-02
 9.13969697e-02 9.01636364e-02 8.98606061e-02 8.92000000e-02
 8.90696970e-02 8.89151515e-02 8.87696970e-02 8.87151515e-02
 8.86303030e-02 8.86151515e-02 8.85848485e-02 8.85393939e-02
 8.85272727e-02 8.85060606e-02 8.85030303e-02 8.84909091e-02
 8.84787879e-02 8.84727273e-02 8.84696970e-02 8.84575758e-02
 8.84545455e-02 8.84515152e-02 8.84484848e-02 8.84454545e-02
 8.84424242e-02 8.84393939e-02 8.84363636e-02 6.67636364e-02
 5.13454545e-02 4.37303030e-02 3.94212121e-02 3.81878788e-02
 3.78848485e-02 3.70939394e-02 3.69393939e-02 3.67939394e-02
 3.67393939e-02 3.66545455e-02 3.66393939e-02 3.66090909e-02
 3.65636364e-02 3.65515152e-02 3.65303030e-02 3.65272727e-02
 3.65151515e-02 3.65030303e-02 3.64969697e-02 3.64939394e-02
 3.64848485e-02 3.64818182e-02 3.64787879e-02 3.64757576e-02
 3.64727273e-02 3.64666667e-02 3.64636364e-02 3.64606061e-02
 3.61212121e-02 3.37939394e-02 3.25333333e-02 3.16606061e-02
 3.12727273e-02 3.04000000e-02 3.03030303e-02 2.83121212e-02
 2.40030303e-02 2.27696970e-02 2.24666667e-02 2.18060606e-02
 2.16757576e-02 2.15212121e-02 2.13757576e-02 2.13212121e-02
 2.12363636e-02 2.12212121e-02 2.11909091e-02 2.11454545e-02
 2.11121212e-02 2.11090909e-02 2.10969697e-02 2.10848485e-02
 2.10787879e-02 2.10757576e-02 2.10666667e-02 2.10636364e-02
 2.10606061e-02 2.10575758e-02 2.10545455e-02 2.10515152e-02
 2.10484848e-02 2.10454545e-02 2.10424242e-02 1.75484848e-02
 1.32393939e-02 1.30878788e-02 1.20060606e-02 1.10424242e-02
 1.09121212e-02 1.07606061e-02 1.07575758e-02 1.06121212e-02
 1.05575758e-02 1.04727273e-02 1.04575758e-02 1.04272727e-02
 1.03818182e-02 1.03696970e-02 1.03484848e-02 1.03454545e-02
 1.03333333e-02 1.03212121e-02 1.03151515e-02 1.03121212e-02
 1.03030303e-02 1.03000000e-02 1.02969697e-02 1.02939394e-02
 1.02909091e-02 1.02878788e-02 1.02848485e-02 1.02818182e-02
 1.02787879e-02 9.50000000e-03 8.77878788e-03 8.62727273e-03
 8.23939394e-03 7.94848485e-03 7.75454545e-03 7.56060606e-03
 7.54545455e-03 7.46363636e-03 7.36666667e-03 7.26969697e-03
 7.24242424e-03 6.58181818e-03 6.45151515e-03 6.29696970e-03
 6.01212121e-03 5.99696970e-03 5.96666667e-03 5.92121212e-03
 5.90909091e-03 5.88787879e-03 5.88484848e-03 5.87272727e-03
 5.86060606e-03 5.85454545e-03 5.85151515e-03 5.84242424e-03
 5.83939394e-03 5.83636364e-03 5.83333333e-03 5.83030303e-03
 5.82727273e-03 5.82424242e-03 5.82121212e-03 5.81818182e-03
 5.21818182e-03 5.19090909e-03 4.91515152e-03 4.31818182e-03
 4.25454545e-03 3.95757576e-03 3.82424242e-03 3.76969697e-03
 3.68484848e-03 3.66969697e-03 3.65454545e-03 3.63939394e-03
 3.59393939e-03 3.58181818e-03 3.56060606e-03 3.55757576e-03
 3.54545455e-03 3.53333333e-03 3.52424242e-03 3.51515152e-03
 3.51212121e-03 3.50909091e-03 3.50303030e-03 3.50000000e-03
 3.49696970e-03 3.49393939e-03 3.49090909e-03 3.25151515e-03
 3.08484848e-03 3.05757576e-03 2.96060606e-03 2.86363636e-03
 2.78181818e-03 2.70909091e-03 2.69696970e-03 2.56363636e-03
 2.50909091e-03 2.42424242e-03 2.40909091e-03 2.39393939e-03
 2.37878788e-03 2.32121212e-03 2.30000000e-03 2.29696970e-03
 2.28484848e-03 2.27272727e-03 2.26666667e-03 2.25454545e-03
 2.25151515e-03 2.24848485e-03 2.24545455e-03 2.24242424e-03
 2.23939394e-03 2.23636364e-03 2.23333333e-03 2.23030303e-03
 2.21212121e-03 2.12121212e-03 2.10303030e-03 2.01818182e-03
 1.99090909e-03 1.90909091e-03 1.83636364e-03 1.82424242e-03
 1.73333333e-03 1.72727273e-03 1.71515152e-03 1.69090909e-03
 1.63636364e-03 1.61818182e-03 1.55151515e-03 1.53636364e-03
 1.52121212e-03 1.50606061e-03 1.46060606e-03 1.44848485e-03
 1.44242424e-03 1.42727273e-03 1.42424242e-03 1.41212121e-03
 1.40000000e-03 1.39393939e-03 1.39090909e-03 1.38181818e-03
 1.37878788e-03 1.37272727e-03 1.36969697e-03 1.36666667e-03
 1.36363636e-03 1.36060606e-03 1.35757576e-03 1.31212121e-03
 1.30303030e-03 1.24848485e-03 1.16363636e-03 1.15757576e-03
 1.14848485e-03 1.11818182e-03 1.07272727e-03 1.06060606e-03
 1.02424242e-03 1.01212121e-03 1.00606061e-03 1.00303030e-03
 9.93939394e-04 9.87878788e-04 9.84848485e-04 9.81818182e-04
 9.78787879e-04 9.75757576e-04 9.72727273e-04 9.69696970e-04
 9.57575758e-04 8.72727273e-04 8.60606061e-04 8.57575758e-04
 8.27272727e-04 8.18181818e-04 7.81818182e-04 7.69696970e-04
 7.63636364e-04 7.48484848e-04 7.45454545e-04 7.33333333e-04
 7.30303030e-04 7.21212121e-04 7.15151515e-04 7.12121212e-04
 7.03030303e-04 7.00000000e-04 6.90909091e-04 6.87878788e-04
 6.84848485e-04 6.81818182e-04 6.78787879e-04 6.72727273e-04
 6.63636364e-04 6.33333333e-04 6.24242424e-04 5.87878788e-04
 5.75757576e-04 5.69696970e-04 5.54545455e-04 5.51515152e-04
 5.27272727e-04 5.18181818e-04 5.09090909e-04 5.06060606e-04
 5.03030303e-04 5.00000000e-04 4.96969697e-04 4.93939394e-04
 4.87878788e-04 4.84848485e-04 4.72727273e-04 4.69696970e-04
 4.39393939e-04 4.30303030e-04 3.93939394e-04 3.87878788e-04
 3.81818182e-04 3.75757576e-04 3.72727273e-04 3.60606061e-04
 3.57575758e-04 3.45454545e-04 3.42424242e-04 3.33333333e-04
 3.27272727e-04 3.15151515e-04 3.12121212e-04 3.09090909e-04
 3.06060606e-04 3.03030303e-04 2.96969697e-04 2.93939394e-04
 2.90909091e-04 2.84848485e-04 2.78787879e-04 2.75757576e-04
 2.63636364e-04 2.60606061e-04 2.48484848e-04 2.45454545e-04
 2.36363636e-04 2.15151515e-04 2.12121212e-04 2.09090909e-04
 2.06060606e-04 2.03030303e-04 2.00000000e-04 1.96969697e-04
 1.93939394e-04 1.87878788e-04 1.78787879e-04 1.66666667e-04
 1.63636364e-04 1.51515152e-04 1.48484848e-04 1.39393939e-04
 1.33333333e-04 1.30303030e-04 1.21212121e-04 1.15151515e-04
 1.12121212e-04 1.09090909e-04 1.06060606e-04 1.03030303e-04
 1.00000000e-04 9.69696970e-05 9.09090909e-05 6.96969697e-05
 6.66666667e-05 5.45454545e-05 4.24242424e-05 3.63636364e-05
 3.33333333e-05 2.42424242e-05 2.12121212e-05 1.81818182e-05
 1.51515152e-05 1.21212121e-05 9.09090909e-06 6.06060606e-06
 3.03030303e-06 0.00000000e+00]"
066,007,025,0.77188873754391,"[0.00000000e+00 4.10065238e-04 9.69245107e-04 ... 9.54147251e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.01025641 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.97200000e-01 ... 1.42857143e-05
 7.14285714e-06 0.00000000e+00]"
052,019,027,0.7768680192128468,"[0.00000000e+00 4.10065238e-04 9.69245107e-04 ... 9.54147251e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.01025641 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92400000e-01 ... 2.75510204e-05
 1.93877551e-05 0.00000000e+00]"
013,077,008,0.7089752670442326,"[0.00000000e+00 4.10065238e-04 7.82851817e-04 ... 9.62721342e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.00512821 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.96869388e-01 ... 1.32653061e-05
 8.16326531e-06 0.00000000e+00]"
049,018,032,0.7913900638038569,"[0.00000000e+00 4.10065238e-04 9.69245107e-04 ... 9.54147251e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.01025641 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92872727e-01 ... 3.23232323e-05
 1.81818182e-05 0.00000000e+00]"
038,050,010,0.698029488374316,"[0.00000000e+00 4.10065238e-04 7.82851817e-04 ... 9.62721342e-01
 9.63280522e-01 1.00000000e+00]",[0.         0.00512821 0.00512821 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.90848980e-01 ... 2.04081633e-05
 1.02040816e-05 0.00000000e+00]"
083,000,016,0.722419862833656,[0.         0.00164026 0.00301957 ... 0.90098788 0.90408201 1.        ],[0.         0.01538462 0.02564103 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.80214141e-01 ... 3.23232323e-05
 1.61616162e-05 0.00000000e+00]"
