original_val,count
-73,3
-71,1
-67,4
-66,1
-62,1
-61,1
-56,1
-55,1
-51,1
-50,1
-49,2
-45,1
-42,1
-39,1
-38,1
-36,1
-34,1
-33,1
-29,3
-28,3
-27,1
-26,2
-25,1
-24,1
-23,1
-22,4
-21,3
-20,4
-19,2
-18,4
-17,10
-16,3
-15,11
-14,21
-13,21
-12,31
-11,47
-10,54
-9,94
-8,168
-7,277
-6,563
-5,1148
-4,2732
-3,7884
-2,20873
-1,52706
0,172485
1,211415
2,300396
3,392258
4,436526
5,425840
6,372207
7,305933
8,241085
9,191686
10,158108
11,137291
12,125344
13,118096
14,113405
15,110475
16,110434
17,112758
18,118592
19,124582
20,131251
21,138384
22,143088
23,143578
24,143022
25,141097
26,138858
27,138220
28,138277
29,138406
30,136376
31,133141
32,130099
33,129546
34,130328
35,130874
36,130072
37,125727
38,121634
39,119817
40,118400
41,116418
42,109661
43,104983
44,101271
45,98914
46,96492
47,97129
48,96909
49,98423
50,98315
51,95307
52,90634
53,85441
54,78974
55,73764
56,71710
57,71879
58,73116
59,74379
60,74833
61,73548
62,72692
63,69012
64,64998
65,60975
66,59054
67,58408
68,57335
69,54980
70,52885
71,47605
72,44300
73,40312
74,38441
75,36357
76,34558
77,34082
78,33726
79,31940
80,31366
81,31008
82,30997
83,30555
84,29125
85,28403
86,27610
87,26053
88,25606
89,24318
90,22877
91,22945
92,21654
93,20888
94,19893
95,19479
96,18558
97,18909
98,18292
99,17594
100,17867
101,17955
102,18334
103,18364
104,18167
105,18008
106,18550
107,18504
108,18539
109,17904
110,17579
111,16580
112,16653
113,16403
114,16162
115,16354
116,15962
117,15742
118,15758
119,15080
120,14434
121,13752
122,13305
123,12591
124,12223
125,12009
126,12100
127,11909
128,11944
129,11694
130,11868
131,12079
132,11766
133,11943
134,11746
135,11822
136,11920
137,11974
138,11764
139,11670
140,11565
141,11436
142,11219
143,11141
144,10965
145,10515
146,10472
147,10266
148,10028
149,9885
150,9959
151,9954
152,9732
153,9667
154,9655
155,9507
156,9479
157,9197
158,9258
159,9208
160,9047
161,8839
162,8828
163,8517
164,8229
165,8055
166,7593
167,7791
168,7773
169,7903
170,7803
171,8017
172,8298
173,8249
174,8158
175,8291
176,8022
177,7937
178,7735
179,7611
180,7418
181,7707
182,7737
183,7789
184,7868
185,7475
186,7389
187,7333
188,7045
189,6823
190,6813
191,6685
192,6498
193,6497
194,6443
195,6369
196,5937
197,6066
198,5827
199,5549
200,5448
201,5249
202,5015
203,4841
204,4801
205,4639
206,4511
207,4493
208,4478
209,4382
210,4371
211,4427
212,4378
213,4288
214,4154
215,3923
216,3817
217,3714
218,3874
219,3899
220,3838
221,3703
222,3619
223,3495
224,3549
225,3385
226,3188
227,3246
228,3267
229,3272
230,3231
231,3043
232,3011
233,2905
234,2782
235,2816
236,2769
237,2680
238,2761
239,2879
240,2541
241,2532
242,2335
243,2283
244,2263
245,2395
246,2187
247,2126
248,2137
249,2167
250,2163
251,1990
252,2069
253,2029
254,1983
255,1913
256,2033
257,1884
258,1906
259,1899
260,1864
261,1814
262,1785
263,1799
264,1742
265,1656
266,1582
267,1593
268,1623
269,1521
270,1462
271,1433
272,1486
273,1425
274,1370
275,1466
276,1497
277,1581
278,1657
279,1757
280,1543
281,1521
282,1493
283,1638
284,1599
285,1589
286,1527
287,1596
288,1591
289,1612
290,1568
291,1603
292,1679
293,1687
294,1619
295,1614
296,1595
297,1622
298,1665
299,1572
300,1630
301,1646
302,1592
303,1623
304,1643
305,1562
306,1519
307,1616
308,1669
309,1609
310,1400
311,1402
312,1361
313,1282
314,1251
315,1186
316,1182
317,1291
318,1268
319,1327
320,1364
321,1280
322,1314
323,1310
324,1321
325,1391
326,1373
327,1273
328,1331
329,1268
330,1335
331,1277
332,1328
333,1282
334,1316
335,1353
336,1353
337,1278
338,1329
339,1425
340,1338
341,1308
342,1408
343,1283
344,1267
345,1287
346,1257
347,1322
348,1245
349,1262
350,1170
351,1106
352,1011
353,1018
354,1044
355,1129
356,1149
357,1221
358,1122
359,1140
360,1249
361,1231
362,1163
363,1165
364,1161
365,1064
366,1134
367,1107
368,1006
369,1017
370,1001
371,946
372,1010
373,1016
374,1025
375,1020
376,999
377,1026
378,904
379,866
380,786
381,797
382,846
383,799
384,844
385,897
386,837
387,770
388,773
389,770
390,750
391,767
392,852
393,789
394,860
395,938
396,973
397,949
398,885
399,944
400,946
401,845
402,892
403,916
404,966
405,929
406,892
407,837
408,869
409,861
410,771
411,786
412,803
413,743
414,805
415,778
416,682
417,712
418,702
419,615
420,593
421,494
422,542
423,507
424,594
425,528
426,540
427,469
428,489
429,460
430,471
431,464
432,483
433,425
434,473
435,490
436,535
437,472
438,534
439,509
440,531
441,479
442,510
443,512
444,547
445,586
446,519
447,518
448,589
449,575
450,561
451,539
452,537
453,551
454,529
455,520
456,490
457,442
458,438
459,460
460,427
461,414
462,361
463,340
464,343
465,383
466,408
467,447
468,390
469,370
470,394
471,388
472,379
473,413
474,411
475,390
476,379
477,455
478,442
479,441
480,464
481,451
482,415
483,468
484,545
485,499
486,543
487,530
488,509
489,529
490,605
491,594
492,636
493,612
494,629
495,654
496,665
497,743
498,644
499,691
500,695
501,622
502,693
503,682
504,717
505,681
506,648
507,763
508,757
509,681
510,661
511,685
512,657
513,711
514,661
515,676
516,681
517,610
518,612
519,589
520,611
521,569
522,549
523,594
524,667
525,694
526,640
527,614
528,663
529,658
530,604
531,635
532,739
533,731
534,685
535,668
536,554
537,543
538,501
539,512
540,460
541,440
542,428
543,430
544,452
545,470
546,509
547,543
548,488
549,520
550,494
551,458
552,471
553,497
554,484
555,458
556,544
557,505
558,562
559,560
560,516
561,514
562,499
563,486
564,453
565,431
566,472
567,417
568,445
569,422
570,460
571,457
572,512
573,437
574,415
575,344
576,409
577,413
578,325
579,332
580,326
581,278
582,325
583,346
584,360
585,306
586,322
587,260
588,259
589,224
590,221
591,263
592,260
593,296
594,262
595,290
596,309
597,281
598,368
599,361
600,408
601,457
602,526
603,549
604,576
605,459
606,404
607,428
608,357
609,338
610,321
611,279
612,360
613,357
614,337
615,298
616,286
617,312
618,331
619,322
620,348
621,309
622,248
623,227
624,227
625,215
626,239
627,237
628,286
629,255
630,284
631,271
632,207
633,235
634,253
635,253
636,227
637,222
638,228
639,286
640,283
641,301
642,332
643,329
644,349
645,328
646,293
647,331
648,333
649,336
650,336
651,287
652,324
653,323
654,311
655,279
656,341
657,378
658,341
659,323
660,276
661,267
662,253
663,262
664,309
665,342
666,232
667,236
668,251
669,291
670,255
671,249
672,200
673,230
674,282
675,291
676,391
677,335
678,283
679,325
680,301
681,292
682,272
683,280
684,277
685,292
686,256
687,263
688,247
689,284
690,284
691,274
692,279
693,254
694,262
695,293
696,363
697,326
698,317
699,317
700,311
701,305
702,320
703,282
704,320
705,320
706,341
707,318
708,360
709,321
710,379
711,349
712,354
713,334
714,313
715,399
716,440
717,565
718,494
719,349
720,319
721,290
722,227
723,265
724,328
725,366
726,364
727,376
728,377
729,427
730,335
731,321
732,331
733,296
734,296
735,316
736,278
737,296
738,312
739,353
740,353
741,384
742,348
743,314
744,360
745,342
746,326
747,258
748,290
749,285
750,319
751,285
752,298
753,317
754,359
755,328
756,362
757,398
758,363
759,328
760,302
761,312
762,297
763,307
764,239
765,264
766,255
767,275
768,243
769,254
770,287
771,251
772,216
773,274
774,262
775,209
776,228
777,247
778,232
779,203
780,211
781,201
782,186
783,220
784,198
785,245
786,212
787,207
788,219
789,216
790,253
791,243
792,254
793,202
794,239
795,189
796,163
797,185
798,181
799,210
800,195
801,209
802,226
803,193
804,192
805,221
806,221
807,201
808,187
809,169
810,212
811,216
812,201
813,185
814,174
815,176
816,214
817,220
818,202
819,160
820,173
821,160
822,184
823,160
824,188
825,173
826,168
827,190
828,193
829,163
830,158
831,141
832,137
833,178
834,160
835,175
836,193
837,214
838,207
839,204
840,203
841,176
842,204
843,212
844,219
845,170
846,194
847,178
848,166
849,222
850,208
851,198
852,193
853,203
854,221
855,217
856,216
857,226
858,202
859,255
860,240
861,324
862,333
863,410
864,473
865,461
866,455
867,385
868,346
869,294
870,219
871,193
872,174
873,172
874,203
875,206
876,236
877,206
878,237
879,210
880,211
881,203
882,208
883,200
884,190
885,148
886,184
887,169
888,197
889,251
890,339
891,385
892,329
893,340
894,303
895,287
896,228
897,254
898,226
899,233
900,253
901,281
902,260
903,281
904,324
905,341
906,367
907,378
