original_val,count
0,5071036
1,9272614
2,8922813
3,4102614
4,1724325
5,926374
6,400876
7,239910
8,135509
9,91524
10,61927
11,47963
12,35487
13,27653
14,22429
15,18768
16,14782
17,13571
18,10774
19,9462
20,7466
21,6194
22,5465
23,4498
24,3351
25,3019
26,2370
27,1822
28,1479
29,1112
30,924
31,698
32,528
33,442
34,321
35,266
36,211
37,148
38,104
39,87
40,79
41,61
42,59
43,51
44,59
45,35
46,29
47,17
48,15
49,18
50,19
51,12
52,10
53,11
54,7
55,12
56,6
57,8
58,2
59,2
60,1
61,1
64,1
67,3
