original_val,count
1,8065543
2,2380564
3,1130359
4,726107
5,648838
6,361539
7,312311
8,244676
9,172336
10,146869
11,104622
12,97381
13,84329
14,62322
15,53257
16,43523
17,41390
18,35180
19,28675
20,24308
21,23278
22,18386
23,15838
24,14320
25,13226
26,11508
27,8994
28,7761
29,7560
30,6399
31,6022
32,4935
33,4650
34,4403
35,3763
36,3654
37,3049
38,3176
39,2731
40,2390
41,2437
42,2080
43,2019
44,1734
45,1556
46,1572
47,1466
48,1395
49,1243
50,1208
51,996
52,883
53,907
54,789
55,974
56,732
57,713
58,689
59,649
60,687
61,603
62,543
63,497
64,419
65,443
66,365
67,347
68,386
69,283
70,306
71,269
72,328
73,289
74,272
75,275
76,239
77,251
78,224
79,225
80,188
81,198
82,202
83,164
84,147
85,181
86,155
87,159
88,153
89,160
90,138
91,139
92,166
93,144
94,138
95,124
96,128
97,118
98,104
99,99
100,99
101,114
102,74
103,76
104,87
105,94
106,95
107,87
108,84
109,78
110,76
111,74
112,71
113,90
114,96
115,89
116,87
117,81
118,82
119,73
120,47
121,50
122,46
123,50
124,56
125,38
126,48
127,46
128,29
129,36
130,50
131,27
132,48
133,37
134,43
135,44
136,24
137,35
138,32
139,35
140,36
141,39
142,37
143,33
144,35
145,31
146,25
147,16
148,25
149,40
150,31
151,16
152,21
153,24
154,29
155,26
156,29
157,35
158,30
159,22
160,27
161,21
162,17
163,17
164,25
165,34
166,41
167,29
168,29
169,23
170,23
171,22
172,26
173,15
174,18
175,23
176,20
177,13
178,13
179,14
180,19
181,19
182,20
183,21
184,18
185,23
186,26
187,27
188,18
189,19
190,22
191,29
192,27
193,19
194,17
195,15
196,16
197,20
198,23
199,26
200,25
201,17
202,9
203,5
204,3
205,5
206,1
207,6
208,3
209,4
210,5
211,8
212,10
213,5
214,3
215,7
216,18
217,14
218,9
219,3
220,1
221,5
222,4
223,4
224,6
225,8
226,9
227,4
229,1
230,2
231,1
232,6
233,3
234,7
235,7
236,3
238,1
239,2
240,4
241,3
242,1
243,1
246,1
247,3
248,1
250,1
251,1
252,2
254,1
255,2
256,2
257,2
258,3
259,1
262,1
263,2
273,1
