original_val,count
1,7559471
2,2252717
3,965990
4,579282
5,489994
6,265199
7,223344
8,172444
9,120947
10,101606
11,71804
12,65594
13,55705
14,40816
15,34145
16,27463
17,25647
18,21437
19,16787
20,14123
21,13416
22,10320
23,8812
24,7960
25,7108
26,6002
27,4761
28,4243
29,3960
30,3300
31,3082
32,2571
33,2207
34,2170
35,1679
36,1670
37,1317
38,1289
39,1109
40,888
41,837
42,761
43,758
44,634
45,544
46,528
47,517
48,532
49,486
50,455
51,468
52,447
53,399
54,335
55,336
56,267
57,278
58,249
59,261
60,223
61,201
62,196
63,163
64,133
65,135
66,129
67,104
68,90
69,89
70,93
71,82
72,78
73,88
74,85
75,83
76,76
77,78
78,67
79,53
80,61
81,72
82,66
83,43
84,57
85,64
86,64
87,59
88,41
89,31
90,35
91,52
92,32
93,30
94,39
95,46
96,44
97,31
98,34
99,27
100,25
101,27
102,17
103,15
104,33
105,13
106,22
107,18
108,18
109,18
110,20
111,27
112,16
113,12
114,14
115,14
116,17
117,17
118,23
119,20
120,22
121,24
122,15
123,6
124,7
125,11
126,11
127,18
128,9
129,7
130,14
131,9
132,18
133,7
134,7
135,8
136,3
137,8
138,8
139,19
140,13
141,18
142,12
143,16
144,16
145,13
146,10
147,11
148,16
149,11
150,14
151,9
152,8
153,5
154,7
155,8
156,13
157,7
158,3
159,3
160,7
161,4
162,7
163,8
164,8
165,13
166,7
169,6
170,7
171,2
172,2
173,3
174,3
175,2
176,5
177,11
178,6
179,5
180,5
181,9
182,9
183,6
184,4
185,6
186,8
187,1
188,1
189,1
190,2
191,4
192,2
193,5
195,1
196,2
197,2
198,6
199,1
201,2
202,3
204,1
205,1
206,1
207,1
209,4
210,4
211,3
212,4
215,2
216,2
217,2
219,2
222,2
223,2
224,2
228,2
230,3
231,3
232,1
233,1
234,4
235,3
238,1
241,2
243,1
244,1
245,1
246,1
247,1
248,1
252,3
262,1
279,1
