original_val,count
0,2218918
1,3895897
2,3281972
3,1234438
4,432299
5,200204
6,78438
7,46361
8,22178
9,11423
10,6506
11,4284
12,2738
13,1871
14,1253
15,927
16,636
17,504
18,397
19,308
20,240
21,173
22,154
23,122
24,98
25,97
26,79
27,60
28,48
29,45
30,31
31,22
32,28
33,17
34,12
35,20
36,14
37,11
38,9
39,9
40,7
41,10
42,10
43,6
44,3
45,2
47,2
48,2
49,3
50,2
51,1
52,2
53,1
54,2
60,1
62,2
64,1
66,1
