original_val,count
0,4491684
1,8053654
2,7112578
3,2863882
4,1072245
5,519940
6,208985
7,124850
8,65919
9,40305
10,24488
11,17367
12,11959
13,8801
14,6310
15,5164
16,3727
17,3412
18,2507
19,2064
20,1593
21,1268
22,1128
23,891
24,691
25,617
26,473
27,406
28,306
29,265
30,215
31,176
32,161
33,110
34,92
35,88
36,66
37,51
38,38
39,36
40,36
41,21
42,34
43,22
44,26
45,17
46,3
47,9
48,5
49,7
50,7
51,6
52,6
53,3
54,3
55,6
56,4
58,2
59,2
60,1
62,2
64,1
66,1
67,2
