DEM,SLOPE,Distance,AUC,fpr,tpr,thresholds
036,012,050,0.8376072330216359,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991224e+00 9.99912245e-01 9.96716327e-01 ... 2.44897959e-05
 1.22448980e-05 0.00000000e+00]"
083,006,010,0.7276971990675083,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990606e+00 9.99906061e-01 9.98324242e-01 ... 1.01010101e-05
 6.06060606e-06 0.00000000e+00]"
013,000,086,0.8614650179470069,[0.         0.00135486 0.00278499 ... 0.96187573 0.97685447 1.        ],[0.         0.02439024 0.04390244 ... 1.         1.         1.        ],"[1.99990000e+00 9.99900000e-01 9.98232323e-01 ... 2.62626263e-05
 1.31313131e-05 0.00000000e+00]"
003,036,059,0.8336690499116801,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99993673e+00 9.99936735e-01 9.99547959e-01 ... 6.12244898e-06
 3.06122449e-06 0.00000000e+00]"
047,023,029,0.7993527695240823,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992323e+00 9.99923232e-01 9.93893939e-01 ... 2.92929293e-05
 2.32323232e-05 0.00000000e+00]"
036,061,001,0.664710961550171,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996224e+00 9.99962245e-01 9.95296939e-01 ... 2.04081633e-06
 1.02040816e-06 0.00000000e+00]"
011,073,014,0.7222912809460036,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99997449e+00 9.99974490e-01 9.98548980e-01 ... 1.42857143e-05
 1.12244898e-05 0.00000000e+00]"
075,011,012,0.7368453228395895,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991122e+00 9.99911224e-01 9.96981633e-01 ... 1.22448980e-05
 1.12244898e-05 0.00000000e+00]"
072,020,006,0.7055475542900399,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99992041e+00 9.99920408e-01 9.94593878e-01 ... 1.22448980e-05
 6.12244898e-06 0.00000000e+00]"
016,041,041,0.8121159966256996,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99994184e+00 9.99941837e-01 9.97868367e-01 ... 3.26530612e-05
 1.63265306e-05 0.00000000e+00]"
022,013,063,0.8503227585058959,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99991327e+00 9.99913265e-01 9.97062245e-01 ... 2.24489796e-05
 1.32653061e-05 0.00000000e+00]"
015,046,037,0.7989673624860896,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99994694e+00 9.99946939e-01 9.98003061e-01 ... 3.06122449e-05
 1.53061224e-05 0.00000000e+00]"
004,054,041,0.7984416961703771,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99995455e+00 9.99954545e-01 9.99441414e-01 ... 8.08080808e-06
 4.04040404e-06 0.00000000e+00]"
009,079,010,0.7176545552290794,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99998061e+00 9.99980612e-01 9.98814286e-01 ... 1.02040816e-05
 9.18367347e-06 0.00000000e+00]"
022,076,001,0.6627698514763176,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99997677e+00 9.99976768e-01 9.97154545e-01 ... 2.02020202e-06
 1.01010101e-06 0.00000000e+00]"
084,015,000,0.6761971989145205,[0.         0.00639795 0.01068834 ... 0.99371495 0.99619886 1.        ],[0.         0.01788618 0.03739837 ... 1.         1.         1.        ],"[1.99991515e+00 9.99915152e-01 9.95960606e-01 ... 3.03030303e-05
 1.51515152e-05 0.00000000e+00]"
072,003,023,0.7765422477528378,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990306e+00 9.99903061e-01 9.99104082e-01 ... 6.12244898e-06
 3.06122449e-06 0.00000000e+00]"
011,064,024,0.7363002882597416,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996465e+00 9.99964646e-01 9.98553535e-01 ... 2.22222222e-05
 1.11111111e-05 0.00000000e+00]"
001,005,092,0.8664291988973858,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99990510e+00 9.99905102e-01 9.99775510e-01 ... 2.04081633e-06
 1.02040816e-06 0.00000000e+00]"
071,018,009,0.7206323416965682,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991837e+00 9.99918367e-01 9.95124490e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
024,021,054,0.840156010908647,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992121e+00 9.99921212e-01 9.96842424e-01 ... 2.42424242e-05
 2.12121212e-05 0.00000000e+00]"
037,011,050,0.837519754558503,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991122e+00 9.99911224e-01 9.96981633e-01 ... 2.24489796e-05
 1.12244898e-05 0.00000000e+00]"
074,011,013,0.7413107021439413,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991122e+00 9.99911224e-01 9.96981633e-01 ... 1.32653061e-05
 1.12244898e-05 0.00000000e+00]"
013,065,021,0.7308769601188164,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996566e+00 9.99965657e-01 9.98297980e-01 ... 2.12121212e-05
 1.31313131e-05 0.00000000e+00]"
057,009,032,0.8041741210005529,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990918e+00 9.99909184e-01 9.97512245e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
089,007,003,0.6937174001975992,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990707e+00 9.99907071e-01 9.98061616e-01 ... 6.06060606e-06
 3.03030303e-06 0.00000000e+00]"
003,022,073,0.8488625198998969,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992245e+00 9.99922449e-01 9.99533673e-01 ... 6.12244898e-06
 3.06122449e-06 0.00000000e+00]"
083,015,001,0.6824895593429232,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991515e+00 9.99915152e-01 9.95960606e-01 ... 2.02020202e-06
 1.01010101e-06 0.00000000e+00]"
021,036,041,0.8176376959659853,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99993673e+00 9.99936735e-01 9.97215306e-01 ... 3.67346939e-05
 2.14285714e-05 0.00000000e+00]"
042,047,009,0.705774404701256,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99994796e+00 9.99947959e-01 9.94505102e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
057,024,017,0.7568664168068799,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99992449e+00 9.99924490e-01 9.93532653e-01 ... 2.44897959e-05
 1.73469388e-05 0.00000000e+00]"
009,020,070,0.8501993584912704,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992020e+00 9.99920202e-01 9.98765657e-01 ... 1.81818182e-05
 9.09090909e-06 0.00000000e+00]"
047,012,040,0.8232675271316335,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991212e+00 9.99912121e-01 9.96748485e-01 ... 2.42424242e-05
 1.21212121e-05 0.00000000e+00]"
038,023,037,0.8203577896679949,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992347e+00 9.99923469e-01 9.94998980e-01 ... 3.77551020e-05
 2.34693878e-05 0.00000000e+00]"
049,041,008,0.7067731095059624,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99994184e+00 9.99941837e-01 9.93591837e-01 ... 1.63265306e-05
 8.16326531e-06 0.00000000e+00]"
026,067,006,0.6895691035492267,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996768e+00 9.99967677e-01 9.96632323e-01 ... 1.21212121e-05
 6.06060606e-06 0.00000000e+00]"
081,014,003,0.692369209906393,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991429e+00 9.99914286e-01 9.96185714e-01 ... 6.12244898e-06
 3.06122449e-06 0.00000000e+00]"
005,002,091,0.8679140991477658,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990204e+00 9.99902041e-01 9.99369388e-01 ... 4.08163265e-06
 2.04081633e-06 0.00000000e+00]"
061,022,016,0.7523563038498173,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99992222e+00 9.99922222e-01 9.94122222e-01 ... 2.22222222e-05
 1.61616162e-05 0.00000000e+00]"
015,043,041,0.8092817739738873,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99994343e+00 9.99943434e-01 9.98019192e-01 ... 3.03030303e-05
 1.51515152e-05 0.00000000e+00]"
009,060,029,0.7595387476963851,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996122e+00 9.99961224e-01 9.98794898e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
019,048,032,0.7850614995932053,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99994848e+00 9.99948485e-01 9.97511111e-01 ... 3.23232323e-05
 1.91919192e-05 0.00000000e+00]"
028,000,071,0.8504450264102957,[0.         0.00135486 0.00278499 ... 0.96187573 0.97685447 1.        ],[0.         0.02439024 0.04390244 ... 1.         1.         1.        ],"[1.99990000e+00 9.99900000e-01 9.96308081e-01 ... 5.65656566e-05
 2.82828283e-05 0.00000000e+00]"
069,005,024,0.7820542170646951,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990510e+00 9.99905102e-01 9.98573469e-01 ... 1.02040816e-05
 5.10204082e-06 0.00000000e+00]"
028,033,038,0.8155342657637934,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99993333e+00 9.99933333e-01 9.96341414e-01 ... 3.33333333e-05
 2.82828283e-05 0.00000000e+00]"
027,021,050,0.8370242880480063,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992143e+00 9.99921429e-01 9.96422449e-01 ... 2.75510204e-05
 2.14285714e-05 0.00000000e+00]"
030,056,012,0.7124744777988594,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99995714e+00 9.99957143e-01 9.96069388e-01 ... 2.44897959e-05
 1.22448980e-05 0.00000000e+00]"
009,004,085,0.8654511780524827,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990408e+00 9.99904082e-01 9.98838776e-01 ... 8.16326531e-06
 4.08163265e-06 0.00000000e+00]"
043,013,043,0.8288946351132247,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99991313e+00 9.99913131e-01 9.96485859e-01 ... 2.62626263e-05
 1.31313131e-05 0.00000000e+00]"
035,062,002,0.6701262731267936,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996263e+00 9.99962626e-01 9.95472727e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
045,034,020,0.7638952914311801,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99993434e+00 9.99934343e-01 9.94161616e-01 ... 3.43434343e-05
 2.02020202e-05 0.00000000e+00]"
036,029,034,0.8095582842471758,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992929e+00 9.99929293e-01 9.95311111e-01 ... 3.43434343e-05
 2.92929293e-05 0.00000000e+00]"
017,010,072,0.8571806844860816,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99991010e+00 9.99910101e-01 9.97729293e-01 ... 1.71717172e-05
 1.01010101e-05 0.00000000e+00]"
053,009,037,0.8150532107104971,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99990909e+00 9.99909091e-01 9.97536364e-01 ... 1.81818182e-05
 9.09090909e-06 0.00000000e+00]"
031,024,043,0.8289127488768395,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992449e+00 9.99924490e-01 9.95907143e-01 ... 3.16326531e-05
 2.44897959e-05 0.00000000e+00]"
016,029,054,0.8343678372992378,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992929e+00 9.99929293e-01 9.97876768e-01 ... 2.92929293e-05
 1.61616162e-05 0.00000000e+00]"
024,054,020,0.7349524345418457,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99995510e+00 9.99955102e-01 9.96844898e-01 ... 2.44897959e-05
 2.04081633e-05 0.00000000e+00]"
068,024,007,0.7095283292225494,"[0.00000000e+00 4.13985172e-04 8.27970344e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.02113821 ... 1.         1.         1.        ],"[1.99992424e+00 9.99924242e-01 9.93596970e-01 ... 1.41414141e-05
 7.07070707e-06 0.00000000e+00]"
026,031,041,0.8219072202012525,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99993163e+00 9.99931633e-01 9.96562245e-01 ... 3.16326531e-05
 2.65306122e-05 0.00000000e+00]"
014,056,028,0.7606852999770826,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99995714e+00 9.99957143e-01 9.98142857e-01 ... 2.85714286e-05
 1.42857143e-05 0.00000000e+00]"
035,032,031,0.8014316604721878,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99993265e+00 9.99932653e-01 9.95396939e-01 ... 3.26530612e-05
 3.16326531e-05 0.00000000e+00]"
005,044,049,0.8208047284266453,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99994490e+00 9.99944898e-01 9.99296939e-01 ... 1.02040816e-05
 5.10204082e-06 0.00000000e+00]"
029,024,046,0.8315915970495371,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992424e+00 9.99924242e-01 9.96204040e-01 ... 2.92929293e-05
 2.42424242e-05 0.00000000e+00]"
049,034,016,0.7455272619791795,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99993434e+00 9.99934343e-01 9.93648485e-01 ... 3.23232323e-05
 1.61616162e-05 0.00000000e+00]"
036,061,002,0.6703515324641787,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996162e+00 9.99961616e-01 9.95343434e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
020,013,066,0.8522912228106136,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.94204208e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99991313e+00 9.99913131e-01 9.97347475e-01 ... 2.02020202e-05
 1.31313131e-05 0.00000000e+00]"
017,062,019,0.7283226440709705,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996327e+00 9.99963265e-01 9.97760204e-01 ... 1.93877551e-05
 1.73469388e-05 0.00000000e+00]"
025,025,048,0.8335104932849036,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.89612736e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99992551e+00 9.99925510e-01 9.96685714e-01 ... 4.89795918e-05
 2.55102041e-05 0.00000000e+00]"
018,061,020,0.7300364447700026,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996162e+00 9.99961616e-01 9.97652525e-01 ... 2.02020202e-05
 1.81818182e-05 0.00000000e+00]"
002,059,038,0.7951088554579798,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99995960e+00 9.99959596e-01 9.99703030e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
014,078,006,0.6988896752465323,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99997959e+00 9.99979592e-01 9.98165306e-01 ... 1.22448980e-05
 6.12244898e-06 0.00000000e+00]"
014,016,069,0.8529009406612076,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.91870837e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99991616e+00 9.99916162e-01 9.98120202e-01 ... 1.61616162e-05
 1.41414141e-05 0.00000000e+00]"
016,067,015,0.7212402542903154,"[0.00000000e+00 4.13985172e-04 7.52700312e-04 ... 9.96349403e-01
 9.96462309e-01 1.00000000e+00]",[0.         0.00813008 0.01463415 ... 1.         1.         1.        ],"[1.99996837e+00 9.99968367e-01 9.97894898e-01 ... 1.63265306e-05
 1.53061224e-05 0.00000000e+00]"
