DEM,SLOPE,Distance,AUC,fpr,tpr,thresholds
054,020,025,0.7390547886908939,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99994545e+00 9.99945455e-01 9.97258586e-01 ... 2.52525253e-05
 2.02020202e-05 0.00000000e+00]"
047,006,046,0.7838706994500626,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99995253e+00 9.99952525e-01 9.99146465e-01 ... 1.21212121e-05
 6.06060606e-06 0.00000000e+00]"
034,007,058,0.7979871273162227,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99996566e+00 9.99965657e-01 9.99025253e-01 ... 1.41414141e-05
 7.07070707e-06 0.00000000e+00]"
009,011,079,0.8151204344125522,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.90741812e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99999091e+00 9.99990909e-01 9.98518182e-01 ... 1.81818182e-05
 1.11111111e-05 0.00000000e+00]"
009,020,070,0.8024529409656476,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.89198781e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99999091e+00 9.99990909e-01 9.98518182e-01 ... 2.02020202e-05
 1.81818182e-05 0.00000000e+00]"
020,021,058,0.7936232419634471,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.90741812e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99997980e+00 9.99979798e-01 9.97158586e-01 ... 4.04040404e-05
 2.12121212e-05 0.00000000e+00]"
017,072,010,0.6736314249538253,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.96180998e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99998283e+00 9.99982828e-01 9.97201010e-01 ... 1.71717172e-05
 1.01010101e-05 0.00000000e+00]"
025,072,001,0.6353146956220317,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.96180998e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99997449e+00 9.99974490e-01 9.95841837e-01 ... 2.04081633e-06
 1.02040816e-06 0.00000000e+00]"
055,019,024,0.737233946797704,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99994388e+00 9.99943878e-01 9.97365306e-01 ... 2.44897959e-05
 1.93877551e-05 0.00000000e+00]"
051,027,021,0.7212070601615312,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.96180998e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99994848e+00 9.99948485e-01 9.96321212e-01 ... 2.72727273e-05
 2.12121212e-05 0.00000000e+00]"
028,037,034,0.7504051654066612,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.92477722e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99997172e+00 9.99971717e-01 9.95389899e-01 ... 3.73737374e-05
 3.43434343e-05 0.00000000e+00]"
049,009,040,0.7738909941416794,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99995000e+00 9.99950000e-01 9.98728571e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
002,041,055,0.7807160007146094,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.89198781e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99999796e+00 9.99997959e-01 9.99667347e-01 ... 6.12244898e-06
 4.08163265e-06 0.00000000e+00]"
036,058,004,0.6500022023762135,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.96180998e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99996327e+00 9.99963265e-01 9.94012245e-01 ... 8.16326531e-06
 4.08163265e-06 0.00000000e+00]"
024,067,008,0.6663170907403623,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.96180998e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99997576e+00 9.99975758e-01 9.96048485e-01 ... 1.61616162e-05
 8.08080808e-06 0.00000000e+00]"
064,007,027,0.7487602913210234,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99993469e+00 9.99934694e-01 9.98984694e-01 ... 1.42857143e-05
 7.14285714e-06 0.00000000e+00]"
001,003,094,0.825668345944331,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.89198781e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99999898e+00 9.99998980e-01 9.99833673e-01 ... 3.06122449e-06
 2.04081633e-06 0.00000000e+00]"
076,008,014,0.7080579679098737,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99992245e+00 9.99922449e-01 9.98836735e-01 ... 1.42857143e-05
 8.16326531e-06 0.00000000e+00]"
044,018,037,0.7679155952311578,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.94445087e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99995556e+00 9.99955556e-01 9.97537374e-01 ... 3.63636364e-05
 1.81818182e-05 0.00000000e+00]"
015,023,061,0.7944527580726664,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.90741812e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99998485e+00 9.99984848e-01 9.97530303e-01 ... 3.03030303e-05
 2.32323232e-05 0.00000000e+00]"
049,029,020,0.7171247985372939,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.96180998e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99995000e+00 9.99950000e-01 9.96014286e-01 ... 2.95918367e-05
 2.04081633e-05 0.00000000e+00]"
018,055,025,0.7082520266648937,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.92477722e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99998163e+00 9.99981633e-01 9.97006122e-01 ... 3.67346939e-05
 2.55102041e-05 0.00000000e+00]"
062,023,014,0.6996554409772752,"[0.00000000e+00 5.40060950e-04 1.00297034e-03 ... 9.96180998e-01
 9.96296725e-01 1.00000000e+00]",[0.         0.00531915 0.0106383  ... 1.         1.         1.        ],"[1.99993737e+00 9.99937374e-01 9.96847475e-01 ... 2.32323232e-05
 1.41414141e-05 0.00000000e+00]"
000,014,085,0.8132477819609246,[0.         0.01643328 0.03464105 ... 0.97450141 0.98302666 1.        ],[0.         0.09663121 0.19680851 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.98119192e-01 ... 2.82828283e-05
 1.41414141e-05 0.00000000e+00]"
011,052,036,0.7445402785882795,"[0.00000000e+00 5.40060950e-04 9.25818771e-04 ... 9.89198781e-01
 9.92593450e-01 1.00000000e+00]",[0.         0.00531915 0.0070922  ... 1.         1.         1.        ],"[1.99998889e+00 9.99988889e-01 9.98188889e-01 ... 3.33333333e-05
 2.22222222e-05 0.00000000e+00]"
