original_val,count
-59,1
-51,1
-44,1
-40,1
-35,1
-32,1
-28,1
-23,1
-22,2
-21,1
-19,1
-17,1
-16,2
-14,2
-13,6
-12,1
-11,10
-10,7
-9,14
-8,15
-7,45
-6,71
-5,119
-4,390
-3,1063
-2,2898
-1,7796
0,25072
1,50706
2,97075
3,146011
4,176392
5,180654
6,160476
7,131209
8,104904
9,86037
10,73059
11,64195
12,58039
13,53979
14,51578
15,49827
16,51134
17,52444
18,55823
19,59659
20,62832
21,64672
22,66625
23,67901
24,68775
25,69085
26,68598
27,67689
28,67737
29,68242
30,68546
31,67521
32,66340
33,65498
34,63763
35,63075
36,63793
37,62864
38,63580
39,63429
40,63092
41,62748
42,60673
43,58347
44,56058
45,53816
46,52832
47,52979
48,53218
49,52853
50,52580
51,54495
52,55969
53,54499
54,51014
55,46798
56,43511
57,41688
58,40440
59,38290
60,35764
61,34092
62,33006
63,31981
64,31190
65,30756
66,29510
67,28694
68,28775
69,29470
70,28876
71,27150
72,24611
73,22596
74,20548
75,19385
76,18469
77,18574
78,19035
79,18521
80,17760
81,16787
82,16377
83,16162
84,16050
85,15957
86,15700
87,15516
88,15116
89,14961
90,14151
91,13623
92,13252
93,12724
94,12364
95,12437
96,12136
97,11308
98,10555
99,10163
100,9689
101,10102
102,10076
103,10127
104,10489
105,11039
106,11533
107,11106
108,11073
109,11120
110,10977
111,10716
112,10342
113,10230
114,10570
115,10599
116,10564
117,10473
118,10470
119,10173
120,9991
121,9380
122,8932
123,8576
124,8569
125,8649
126,8839
127,8568
128,8662
129,8291
130,8495
131,8643
132,8349
133,8132
134,7808
135,7712
136,7819
137,7698
138,7570
139,7785
140,7649
141,7719
142,7645
143,7251
144,7050
145,7052
146,7085
147,7170
148,6794
149,6565
150,6691
151,6540
152,6613
153,6511
154,6178
155,6165
156,6079
157,5763
158,5764
159,5870
160,5841
161,5631
162,5427
163,5177
164,5204
165,4815
166,4743
167,4507
168,4545
169,4460
170,4129
171,3849
172,3825
173,3502
174,3572
175,3510
176,3347
177,3242
178,3323
179,3274
180,3117
181,3104
182,3110
183,3002
184,3178
185,3214
186,3070
187,2956
188,2955
189,2967
190,2939
191,2788
192,2790
193,2619
194,2544
195,2488
196,2540
197,2348
198,2435
199,2329
200,2279
201,2246
202,2099
203,1995
204,2144
205,1971
206,1911
207,1850
208,1854
209,1785
210,1678
211,1685
212,1737
213,1775
214,1672
215,1720
216,1673
217,1667
218,1590
219,1542
220,1502
221,1562
222,1384
223,1444
224,1428
225,1267
226,1276
227,1332
228,1242
229,1307
230,1173
231,1078
232,984
233,1014
234,1003
235,1008
236,970
237,955
238,959
239,932
240,928
241,866
242,887
243,905
244,882
245,908
246,936
247,909
248,891
249,834
250,831
251,847
252,798
253,756
254,810
255,742
256,775
257,694
258,627
259,666
260,669
261,653
262,683
263,614
264,595
265,484
266,495
267,525
268,510
269,541
270,526
271,506
272,505
273,475
274,439
275,466
276,426
277,445
278,482
279,474
280,473
281,434
282,417
283,426
284,388
285,397
286,418
287,434
288,455
289,461
290,497
291,445
292,441
293,398
294,383
295,377
296,425
297,451
298,409
299,414
300,458
301,421
302,467
303,450
304,392
305,430
306,405
307,421
308,413
309,399
310,475
311,454
312,467
313,431
314,354
315,387
316,398
317,398
318,386
319,326
320,346
321,365
322,361
323,368
324,358
325,434
326,419
327,359
328,355
329,314
330,327
331,335
332,375
333,404
334,382
335,398
336,383
337,415
338,443
339,407
340,377
341,373
342,394
343,405
