original_val,count
-85,1
-84,1
-77,1
-70,1
-64,2
-63,2
-62,2
-61,1
-60,1
-57,3
-55,1
-54,1
-53,1
-52,1
-51,2
-40,1
-36,1
-34,3
-33,1
-32,4
-31,1
-30,2
-29,1
-28,4
-27,1
-26,2
-25,3
-24,2
-23,8
-22,5
-21,12
-20,6
-19,6
-18,5
-17,10
-16,20
-15,21
-14,29
-13,42
-12,42
-11,73
-10,98
-9,162
-8,189
-7,333
-6,577
-5,1360
-4,3536
-3,10218
-2,29022
-1,70465
0,267109
1,261044
2,349233
3,415503
4,439311
5,423879
6,369573
7,305782
8,246338
9,198181
10,166114
11,144300
12,130217
13,121289
14,114783
15,112923
16,113332
17,116248
18,119610
19,123473
20,128896
21,132921
22,137359
23,141404
24,143675
25,147067
26,148149
27,150937
28,151544
29,148344
30,144123
31,140987
32,139716
33,140558
34,143172
35,145657
36,143625
37,139731
38,136713
39,137609
40,138588
41,134492
42,123802
43,111422
44,101986
45,97220
46,93988
47,91909
48,91759
49,92726
50,95121
51,93970
52,89189
53,83609
54,75779
55,71222
56,70666
57,71996
58,73165
59,74980
60,76566
61,76774
62,78330
63,79023
64,78228
65,73971
66,70272
67,67063
68,64430
69,60981
70,59288
71,54545
72,50482
73,47163
74,45438
75,44334
76,43182
77,42219
78,42010
79,41300
80,40923
81,41884
82,42825
83,42070
84,40678
85,39054
86,37541
87,35773
88,35570
89,33559
90,31894
91,31381
92,29240
93,27624
94,26203
95,25605
96,25140
97,24647
98,23583
99,22402
100,21702
101,21627
102,22204
103,23036
104,23215
105,23490
106,23317
107,23183
108,22475
109,22258
110,21622
111,20989
112,20743
113,21246
114,21948
115,22349
116,22574
117,23501
118,23497
119,23162
120,22834
121,22782
122,23257
123,22825
124,22369
125,22477
126,22392
127,22181
128,22060
129,21959
130,21651
131,22000
132,21676
133,21711
134,21503
135,21341
136,21239
137,20951
138,20503
139,20379
140,19710
141,19209
142,19014
143,18866
144,18666
145,18146
146,17637
147,17413
148,16509
149,16256
150,15499
151,15211
152,15198
153,14931
154,14974
155,15117
156,15235
157,15348
158,14945
159,15205
160,14628
161,14672
162,14552
163,14355
164,14159
165,13815
166,14056
167,14013
168,14227
169,13996
170,13985
171,14506
172,14660
173,14889
174,14809
175,14797
176,14694
177,14680
178,14586
179,14516
180,14530
181,15004
182,14717
183,14578
184,14084
185,13840
186,13722
187,13676
188,13687
189,13348
190,13028
191,12908
192,13029
193,12451
194,12270
195,12204
196,11509
197,11206
198,10964
199,10389
200,10297
201,10046
202,9445
203,9222
204,8781
205,8426
206,8340
207,8214
208,7975
209,7846
210,7728
211,7561
212,7394
213,7494
214,7179
215,7138
216,6863
217,6476
218,6222
219,6285
220,6206
221,6113
222,5658
223,5600
224,5250
225,5165
226,5117
227,5214
228,5078
229,4940
230,4811
231,4738
232,4567
233,4483
234,4368
235,4361
236,4308
237,4093
238,4142
239,4106
240,4036
241,3980
242,3941
243,4059
244,4024
245,3873
246,3837
247,3823
248,3697
249,3665
250,3615
251,3558
252,3406
253,3560
254,3322
255,3436
256,3365
257,3352
258,3341
259,3195
260,3254
261,3265
262,3087
263,3106
264,3106
265,3106
266,3186
267,3095
268,3011
269,2949
270,2916
271,2908
272,2920
273,2943
274,2950
275,2860
276,2933
277,2925
278,2957
279,2894
280,3031
281,2849
282,2882
283,2900
284,2971
285,2817
286,2844
287,2946
288,2850
289,2754
290,2908
291,2828
292,2965
293,2877
294,2756
295,2590
296,2586
297,2529
298,2560
299,2393
300,2432
301,2340
302,2320
303,2268
304,2288
305,2287
306,2319
307,2286
308,2295
309,2118
310,2189
311,2053
312,2003
313,2011
314,1957
315,1992
316,2021
317,2007
318,1959
319,1907
320,1939
321,1955
322,1876
323,1754
324,1780
325,1692
326,1782
327,1793
328,1793
329,1613
330,1502
331,1569
332,1578
333,1545
334,1505
335,1455
336,1490
337,1537
338,1494
339,1630
340,1529
341,1467
342,1512
343,1402
344,1356
345,1293
346,1351
347,1246
348,1234
349,1216
350,1346
351,1309
352,1256
353,1252
354,1295
355,1285
356,1362
357,1399
358,1467
359,1575
360,1494
361,1483
362,1451
363,1406
364,1358
365,1346
366,1364
367,1261
368,1241
369,1189
370,1329
371,1265
372,1158
373,1194
374,1053
375,1113
376,1158
377,1173
378,1167
379,1130
380,1085
381,1064
382,1015
383,1048
384,1101
