DEM,SLOPE,Distance,AUC,fpr,tpr,thresholds
009,049,040,0.7641268058087338,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.94719388e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
055,031,013,0.7137162330841588,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.68055556e-01 ... 2.62626263e-05
 1.31313131e-05 0.00000000e+00]"
028,015,055,0.8140516766289372,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.83571429e-01 ... 2.85714286e-05
 1.53061224e-05 0.00000000e+00]"
059,001,038,0.7844993429140701,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.98807143e-01 ... 2.04081633e-06
 1.02040816e-06 0.00000000e+00]"
034,060,005,0.6695810194016986,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.80252525e-01 ... 1.01010101e-05
 5.05050505e-06 0.00000000e+00]"
020,047,031,0.7516406893985427,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.88265306e-01 ... 3.16326531e-05
 2.04081633e-05 0.00000000e+00]"
008,060,031,0.7352914023014493,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.95353535e-01 ... 1.61616162e-05
 8.08080808e-06 0.00000000e+00]"
047,035,017,0.7256330163305873,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.72702020e-01 ... 3.43434343e-05
 1.71717172e-05 0.00000000e+00]"
044,006,049,0.8054950989397129,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92915152e-01 ... 1.21212121e-05
 6.06060606e-06 0.00000000e+00]"
079,018,002,0.6744286885130075,"[0.00000000e+00 2.67073636e-04 8.01220908e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00740741 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.87696970e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
063,031,005,0.6848996943019581,"[0.00000000e+00 2.67073636e-04 8.01220908e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00740741 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.69242424e-01 ... 1.01010101e-05
 5.05050505e-06 0.00000000e+00]"
041,009,048,0.8061651852793911,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.89264286e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
064,007,028,0.7649638013951889,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.91734343e-01 ... 1.41414141e-05
 7.07070707e-06 0.00000000e+00]"
020,044,035,0.7635885605814385,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.88383838e-01 ... 3.53535354e-05
 2.02020202e-05 0.00000000e+00]"
011,043,045,0.7812769840933391,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.93611111e-01 ... 2.22222222e-05
 1.11111111e-05 0.00000000e+00]"
053,043,002,0.6674751885294935,"[0.00000000e+00 2.67073636e-04 8.01220908e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00740741 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.87571429e-01 ... 4.08163265e-06
 2.04081633e-06 0.00000000e+00]"
038,048,013,0.7017608725347503,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.77929293e-01 ... 2.62626263e-05
 1.31313131e-05 0.00000000e+00]"
048,005,046,0.8008649040748749,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.94095960e-01 ... 1.01010101e-05
 5.05050505e-06 0.00000000e+00]"
091,003,005,0.6868428787429168,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.96457576e-01 ... 5.05050505e-06
 3.03030303e-06 0.00000000e+00]"
026,000,073,0.8221121426653666,[0.         0.00133537 0.00244182 ... 0.93681801 0.95887066 1.        ],[0.         0.01481481 0.02716049 ... 0.99876543 0.99876543 1.        ],"[2.00000000e+00 1.00000000e+00 9.84898990e-01 ... 5.25252525e-05
 2.62626263e-05 0.00000000e+00]"
026,005,067,0.822576224323013,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.94035714e-01 ... 1.02040816e-05
 5.10204082e-06 0.00000000e+00]"
020,073,005,0.6664303276951121,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.88265306e-01 ... 1.02040816e-05
 5.10204082e-06 0.00000000e+00]"
002,036,061,0.7969382621843515,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.98838384e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
040,005,054,0.8102083598287337,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.94095960e-01 ... 1.01010101e-05
 5.05050505e-06 0.00000000e+00]"
030,040,028,0.7539144186791396,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.82397959e-01 ... 3.06122449e-05
 2.85714286e-05 0.00000000e+00]"
021,077,001,0.6509552003994329,"[0.00000000e+00 2.67073636e-04 8.01220908e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00740741 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.93848485e-01 ... 2.02020202e-06
 1.01010101e-06 0.00000000e+00]"
021,030,047,0.796872223870825,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.87678571e-01 ... 3.06122449e-05
 2.14285714e-05 0.00000000e+00]"
063,017,018,0.7367356960165048,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.79721429e-01 ... 1.83673469e-05
 1.73469388e-05 0.00000000e+00]"
054,013,032,0.7780286244530172,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.84649495e-01 ... 2.62626263e-05
 1.31313131e-05 0.00000000e+00]"
039,017,043,0.8001999990579414,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.79926263e-01 ... 3.43434343e-05
 1.71717172e-05 0.00000000e+00]"
042,040,016,0.7180757273870589,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.75357143e-01 ... 3.26530612e-05
 1.63265306e-05 0.00000000e+00]"
028,028,042,0.7938450831602301,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.75123998e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.83571429e-01 ... 4.28571429e-05
 2.85714286e-05 0.00000000e+00]"
024,026,048,0.8013211430940034,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.85918367e-01 ... 2.65306122e-05
 2.44897959e-05 0.00000000e+00]"
024,013,062,0.8197808535993707,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.86060606e-01 ... 2.42424242e-05
 1.31313131e-05 0.00000000e+00]"
005,094,000,0.6383936721918407,[0.         0.00576116 0.01224723 ... 0.97710797 0.98672262 1.        ],[0.         0.01728395 0.0308642  ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.97095960e-01 ... 1.01010101e-05
 5.05050505e-06 0.00000000e+00]"
003,008,088,0.8320973523440776,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.98257576e-01 ... 6.06060606e-06
 3.03030303e-06 0.00000000e+00]"
010,082,007,0.6716290314223674,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.94191919e-01 ... 1.01010101e-05
 7.07070707e-06 0.00000000e+00]"
075,006,017,0.7299300992458821,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92842857e-01 ... 1.22448980e-05
 6.12244898e-06 0.00000000e+00]"
007,016,076,0.8227675093381567,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.95934343e-01 ... 1.41414141e-05
 7.07070707e-06 0.00000000e+00]"
002,089,008,0.6745690317049848,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.98838384e-01 ... 4.04040404e-06
 2.02020202e-06 0.00000000e+00]"
055,026,018,0.7344443266871094,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.69298990e-01 ... 2.62626263e-05
 1.81818182e-05 0.00000000e+00]"
040,034,025,0.7525038977677919,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.76767677e-01 ... 3.43434343e-05
 2.52525253e-05 0.00000000e+00]"
018,015,065,0.8211309885492767,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.89438776e-01 ... 1.83673469e-05
 1.53061224e-05 0.00000000e+00]"
067,015,016,0.7293703515291967,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.82107143e-01 ... 1.63265306e-05
 1.53061224e-05 0.00000000e+00]"
067,006,025,0.7556794127206184,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92842857e-01 ... 1.22448980e-05
 6.12244898e-06 0.00000000e+00]"
047,012,039,0.793710839798211,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.85685714e-01 ... 2.44897959e-05
 1.22448980e-05 0.00000000e+00]"
076,009,014,0.7204133282462164,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.89372727e-01 ... 1.41414141e-05
 9.09090909e-06 0.00000000e+00]"
009,083,006,0.66861946010617,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.94719388e-01 ... 9.18367347e-06
 6.12244898e-06 0.00000000e+00]"
061,032,006,0.687955190978846,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.64570707e-01 ... 1.21212121e-05
 6.06060606e-06 0.00000000e+00]"
035,045,019,0.7228345132618311,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.79671717e-01 ... 3.53535354e-05
 1.91919192e-05 0.00000000e+00]"
009,045,045,0.7786512781381152,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.94772727e-01 ... 1.81818182e-05
 9.09090909e-06 0.00000000e+00]"
036,040,023,0.7401144836811886,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.79090909e-01 ... 3.63636364e-05
 2.32323232e-05 0.00000000e+00]"
016,078,004,0.6618097889317527,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.90612245e-01 ... 8.16326531e-06
 4.08163265e-06 0.00000000e+00]"
070,009,019,0.7379468537595206,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.89264286e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
034,065,000,0.6505739256998317,[0.         0.00576116 0.01224723 ... 0.97710797 0.98672262 1.        ],[0.         0.01728395 0.0308642  ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.80252525e-01 ... 6.56565657e-05
 3.43434343e-05 0.00000000e+00]"
025,009,064,0.8217914894418774,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.89264286e-01 ... 1.83673469e-05
 9.18367347e-06 0.00000000e+00]"
036,017,046,0.8041126278255872,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.79926263e-01 ... 3.43434343e-05
 1.71717172e-05 0.00000000e+00]"
020,003,076,0.8272308656106189,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.96457576e-01 ... 6.06060606e-06
 3.03030303e-06 0.00000000e+00]"
007,074,018,0.7010699902496926,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.95934343e-01 ... 1.41414141e-05
 7.07070707e-06 0.00000000e+00]"
030,020,049,0.8065310808710274,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.82575758e-01 ... 3.03030303e-05
 2.02020202e-05 0.00000000e+00]"
052,006,040,0.7926563935167521,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92842857e-01 ... 1.22448980e-05
 6.12244898e-06 0.00000000e+00]"
018,028,052,0.8021260144794419,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.89438776e-01 ... 2.85714286e-05
 1.83673469e-05 0.00000000e+00]"
051,037,010,0.6998741645117075,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.70076531e-01 ... 2.04081633e-05
 1.02040816e-05 0.00000000e+00]"
067,006,026,0.758006957103358,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.92915152e-01 ... 1.21212121e-05
 6.06060606e-06 0.00000000e+00]"
017,062,019,0.709125981507388,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.90025510e-01 ... 1.93877551e-05
 1.73469388e-05 0.00000000e+00]"
015,071,013,0.6919552427920735,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.91287879e-01 ... 1.51515152e-05
 1.31313131e-05 0.00000000e+00]"
032,056,010,0.6874003184158342,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.81224490e-01 ... 2.04081633e-05
 1.02040816e-05 0.00000000e+00]"
047,027,024,0.7556758093461642,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.72423469e-01 ... 2.75510204e-05
 2.44897959e-05 0.00000000e+00]"
053,025,020,0.7428251868808908,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.87561999e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.70178571e-01 ... 2.55102041e-05
 2.04081633e-05 0.00000000e+00]"
011,027,060,0.8068414185519617,"[0.00000000e+00 2.67073636e-04 5.72300649e-04 ... 9.79893171e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.00864198 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.93545918e-01 ... 2.24489796e-05
 1.12244898e-05 0.00000000e+00]"
047,013,039,0.7932442145821262,"[0.00000000e+00 2.67073636e-04 7.24914155e-04 ... 9.83365128e-01
 9.88134300e-01 1.00000000e+00]",[0.         0.00617284 0.01111111 ... 1.         1.         1.        ],"[2.00000000e+00 1.00000000e+00 9.84649495e-01 ... 2.62626263e-05
 1.31313131e-05 0.00000000e+00]"
