original_val,count
-107,1
-106,1
-105,1
-99,1
-95,2
-88,2
-87,1
-83,1
-80,2
-77,2
-76,2
-73,1
-69,1
-65,1
-63,1
-61,3
-60,1
-59,5
-57,2
-56,1
-54,2
-53,3
-51,2
-50,2
-49,2
-48,2
-46,3
-44,2
-43,3
-42,1
-41,1
-40,4
-39,3
-38,3
-37,2
-36,4
-35,4
-34,1
-33,2
-32,4
-31,6
-30,4
-29,6
-28,8
-27,11
-26,14
-25,5
-24,10
-23,12
-22,18
-21,10
-20,15
-19,20
-18,27
-17,23
-16,27
-15,32
-14,44
-13,66
-12,80
-11,134
-10,145
-9,274
-8,382
-7,628
-6,1118
-5,2148
-4,4978
-3,12652
-2,33838
-1,83987
0,290586
1,400385
2,647614
3,908187
4,1069777
5,1082724
6,950671
7,761571
8,588321
9,468228
10,391411
11,338930
12,301764
13,277452
14,260470
15,251017
16,248270
17,251915
18,257360
19,266097
20,272055
21,281262
22,291971
23,300066
24,304876
25,307912
26,310595
27,315110
28,321799
29,326818
30,325843
31,322184
32,320813
33,323055
34,326417
35,335339
36,343482
37,345674
38,346681
39,348251
40,345277
41,338017
42,325784
43,307710
44,290872
45,275767
46,264917
47,261784
48,261648
49,259891
50,254564
51,251070
52,248777
53,240694
54,231125
55,218318
56,210676
57,209011
58,207765
59,203617
60,196172
61,190029
62,187505
63,181414
64,173423
65,166533
66,161016
67,161245
68,166590
69,171220
70,170174
71,159174
72,145541
73,132457
74,121687
75,114106
76,108680
77,106601
78,105337
79,100672
80,95823
81,93668
82,91911
83,90487
84,87790
85,86047
86,84361
87,85405
88,85171
89,84254
90,80831
91,79243
92,77032
93,73888
94,70249
95,68326
96,65744
97,61775
98,59461
99,57279
100,55220
101,55298
102,55211
103,55797
104,57631
105,60366
106,62779
107,63592
108,63250
109,62408
110,60922
111,59272
112,57260
113,56990
114,59002
115,59149
116,59499
117,58927
118,58524
119,56640
120,54578
121,51959
122,50282
123,48442
124,47687
125,48033
126,47417
127,46784
128,46757
129,45808
130,45414
131,44424
132,43448
133,42270
134,41244
135,40986
136,40934
137,40803
138,40470
139,40514
140,41186
141,40931
142,40197
143,39490
144,38258
145,38269
146,38213
147,38368
148,37924
149,36729
150,36837
151,35667
152,35648
153,35207
154,34938
155,34064
156,33311
157,32684
158,32315
159,31684
160,30859
161,29963
162,28667
163,27667
164,27359
165,26087
166,25287
167,24820
168,24739
169,24072
170,22910
171,22060
172,21144
173,20915
174,20857
175,20616
176,19674
177,19731
178,19565
179,19142
180,18696
181,18572
182,18618
183,18366
184,18264
185,18311
186,18193
187,17927
188,17731
189,17242
190,16887
191,16648
192,16130
193,15552
194,15203
195,14998
196,14893
197,14636
198,14370
199,14251
200,14122
201,13746
202,13539
203,12881
204,12685
205,12273
206,11938
207,11418
208,11220
209,10814
210,10231
211,10035
212,10128
213,10025
214,9796
215,9633
216,9358
217,9077
218,9060
219,8870
220,8734
221,8566
222,8296
223,8345
224,8395
225,8150
226,7949
227,7789
228,7628
229,7707
230,7439
231,7255
232,7085
233,6853
234,6856
235,6741
236,6571
237,6360
238,6231
239,6019
240,5901
241,5910
242,5652
243,5750
244,5571
245,5532
246,5567
247,5560
248,5495
249,5461
250,5377
251,5425
252,5321
253,5027
254,5056
255,4813
256,4702
257,4535
258,4252
259,4324
260,4397
261,4511
262,4546
263,4348
264,4106
265,4060
266,3987
267,4098
268,4083
269,4103
270,3937
271,3948
272,3870
273,3854
274,3770
275,3768
276,3787
277,3727
278,3782
279,3771
280,3770
281,3569
282,3655
283,3781
284,3704
285,3703
286,3574
287,3463
288,3553
289,3804
290,3949
291,3783
292,3776
293,3681
294,3553
295,3521
296,3605
297,3694
298,3742
299,3809
300,3996
301,3872
302,3922
303,3874
304,3652
305,3599
306,3665
307,3468
308,3543
309,3506
310,3572
311,3480
312,3343
313,3337
314,3113
315,3042
316,2988
317,2919
318,2871
319,2791
320,2759
321,2822
322,2888
323,3070
324,2894
325,3036
326,2843
327,2674
328,2756
329,2646
330,2482
331,2657
332,2680
333,2639
334,2716
335,2770
336,2757
337,2780
338,2895
339,2739
340,2620
341,2601
342,2673
343,2583
344,2567
345,2413
346,2342
347,2287
348,2247
349,2213
350,2301
351,2202
352,2234
353,2148
354,1879
355,1894
356,1958
357,1927
358,2053
359,1898
360,1956
361,1926
362,1923
363,1929
364,1839
365,1813
366,1745
367,1789
368,1783
369,1806
370,1853
371,1845
372,1820
373,1812
374,1698
375,1803
376,1748
377,1639
378,1567
379,1583
380,1517
381,1490
382,1403
383,1529
384,1445
385,1385
386,1463
387,1417
388,1426
389,1409
390,1378
391,1389
392,1351
393,1383
394,1377
395,1333
396,1432
397,1466
398,1347
399,1360
400,1456
401,1571
402,1573
403,1629
404,1401
405,1429
406,1344
407,1409
408,1447
409,1252
410,1189
411,1275
412,1277
413,1252
414,1167
415,1207
416,1143
417,1163
418,1043
419,974
420,1032
421,1010
422,1006
423,1086
424,1010
425,935
426,901
427,876
428,897
429,796
430,782
431,806
432,733
433,735
434,730
435,728
436,773
437,825
438,798
439,799
440,801
441,837
442,842
443,813
444,762
445,744
446,763
447,690
448,732
449,716
450,709
451,746
452,825
453,832
454,749
455,628
456,602
457,553
458,578
459,601
460,528
461,533
462,573
463,531
464,522
465,538
466,492
467,452
468,467
469,478
470,442
471,453
472,470
473,456
474,456
475,476
476,482
477,579
478,580
479,572
480,585
481,573
482,647
483,708
484,910
485,1150
486,1258
487,1202
488,1151
489,1166
490,1207
491,1049
492,1177
493,1161
494,1231
495,1214
496,1211
497,1182
498,1273
499,1376
500,1464
501,1378
502,1221
503,1305
504,1214
505,1304
506,1237
507,1109
508,1069
509,1064
510,1051
511,1076
512,1044
513,1064
514,1082
515,1125
516,1097
517,949
518,918
519,913
520,846
521,887
522,856
523,891
524,892
525,844
526,955
527,958
528,895
529,878
530,921
531,956
532,917
533,864
534,827
535,740
536,642
537,706
538,662
539,618
540,608
541,558
542,539
543,623
544,682
545,688
546,734
547,681
548,596
549,569
550,504
551,583
552,607
553,595
554,641
555,600
556,576
557,576
558,585
559,512
560,575
561,578
562,675
563,692
564,632
565,627
566,579
567,612
568,589
569,530
570,502
571,496
572,468
573,503
574,436
575,404
576,407
577,425
578,410
579,387
580,428
581,476
582,449
583,391
584,406
585,349
586,377
587,361
588,312
589,314
590,286
591,305
592,314
593,249
594,328
595,419
596,402
597,430
598,398
599,468
600,508
601,546
602,518
603,514
604,487
605,423
606,410
607,426
608,422
609,467
610,450
611,436
612,447
613,519
614,488
615,509
616,494
617,507
618,554
619,513
620,503
621,501
622,451
623,458
624,422
625,339
626,403
627,329
628,338
629,378
630,305
631,321
632,294
633,344
634,351
635,288
636,321
637,234
638,279
639,269
640,379
641,401
642,518
643,497
644,472
645,465
646,539
647,529
648,533
649,580
650,529
651,565
652,521
653,467
654,446
655,393
656,367
657,429
658,357
659,349
660,320
661,294
662,309
663,350
664,347
665,360
666,440
667,440
668,415
669,374
670,268
671,240
672,206
673,246
674,379
675,444
676,496
677,462
678,386
679,364
680,369
681,339
682,288
683,242
684,267
685,249
686,243
687,241
688,272
689,284
690,272
691,281
692,304
693,242
694,232
695,310
696,314
697,319
698,339
699,304
700,328
701,324
702,341
703,361
704,383
705,367
706,423
707,414
708,430
709,431
710,428
711,430
712,429
713,488
714,441
715,495
716,480
717,462
718,507
719,503
720,401
721,338
722,340
723,374
724,423
725,424
726,423
727,443
728,363
729,374
730,387
731,435
732,370
733,352
734,243
735,228
736,280
737,281
738,312
739,296
740,291
741,347
742,381
743,326
744,362
745,334
746,318
747,313
748,271
749,339
750,278
751,331
752,351
753,336
754,349
755,336
756,347
757,278
758,291
759,301
760,253
761,316
762,327
763,251
764,263
765,205
766,233
767,214
768,237
769,258
770,261
771,296
772,283
773,249
774,258
775,263
776,250
777,244
778,265
779,272
780,264
781,275
782,295
783,280
784,351
785,341
786,354
787,394
788,403
789,336
790,318
791,264
792,273
793,294
794,280
795,280
796,266
797,223
798,215
799,228
800,279
801,283
802,252
803,296
804,260
805,283
806,312
807,332
808,227
809,210
810,206
811,185
812,254
813,211
814,182
815,165
816,204
817,219
818,261
819,247
820,251
821,188
822,193
823,171
824,205
825,230
826,222
827,226
828,200
829,220
830,202
831,198
832,223
833,274
834,293
835,270
836,257
837,261
838,249
839,211
840,236
841,221
842,257
843,267
844,318
845,282
846,288
847,306
848,317
849,432
850,479
851,430
852,443
853,444
854,426
855,490
856,594
857,568
858,507
859,456
860,436
861,459
862,408
863,410
864,426
865,471
866,412
867,450
868,384
869,347
870,331
871,318
872,236
873,267
874,237
875,214
876,227
877,286
878,278
879,291
880,289
881,336
882,385
883,380
884,376
885,389
886,341
887,326
888,299
889,345
890,432
891,437
892,388
893,411
894,363
895,305
896,248
897,249
898,231
899,224
900,187
901,212
902,242
903,274
904,342
905,471
906,533
907,620
908,653
909,753
910,698
911,756
912,940
913,900
914,733
915,573
916,503
917,460
918,438
919,443
920,371
921,323
922,281
923,280
924,273
925,299
926,335
927,339
928,356
929,319
930,265
931,302
932,260
933,254
934,318
935,265
936,241
937,257
938,303
939,285
940,333
941,328
942,297
943,269
944,305
945,295
946,216
947,196
948,231
949,273
950,256
951,251
952,199
953,218
954,194
955,178
956,198
957,151
958,158
959,171
960,155
961,135
962,140
963,156
964,155
965,159
966,152
967,138
968,149
969,159
970,160
971,166
972,162
973,170
974,143
975,132
976,156
977,159
978,217
979,188
980,218
981,181
982,123
983,172
984,162
985,184
986,166
987,194
988,164
989,163
990,192
991,174
992,171
993,170
994,216
995,211
996,176
997,151
998,196
999,150
1000,101
1001,126
1002,141
1003,119
1004,133
1005,108
1006,118
1007,153
1008,162
1009,186
1010,199
1011,195
1012,154
1013,135
1014,124
1015,126
1016,139
1017,158
1018,118
1019,119
1020,149
1021,128
1022,202
1023,139
1024,165
1025,193
1026,229
1027,210
1028,189
1029,197
1030,135
1031,125
1032,154
1033,125
1034,129
1035,120
1036,126
1037,123
1038,118
1039,145
1040,145
1041,135
1042,138
1043,151
1044,169
1045,197
1046,217
1047,150
1048,143
1049,198
1050,166
1051,156
1052,123
1053,113
1054,135
1055,149
1056,130
1057,125
1058,134
1059,121
1060,102
1061,162
1062,152
1063,144
1064,106
1065,118
1066,113
1067,119
1068,126
1069,139
1070,177
1071,168
1072,138
1073,124
1074,123
1075,137
1076,130
