original_val,count
0,941861
1,1745586
2,1677259
3,733532
4,308780
5,159368
6,65689
7,38038
8,18556
9,10607
10,6294
11,4052
12,2604
13,1807
14,1258
15,937
16,670
17,630
18,405
19,315
20,255
21,181
22,170
23,144
24,116
25,93
26,72
27,91
28,47
29,54
30,43
31,39
32,32
33,17
34,23
35,16
36,12
37,3
38,2
39,9
40,3
41,2
42,5
43,3
44,2
45,4
47,2
50,1
51,2
52,1
55,1
58,1
67,1
