original_val,count
1,7049864
2,2282242
3,1100872
4,722076
5,660472
6,374487
7,327750
8,257346
9,182856
10,155573
11,110898
12,102798
13,87757
14,63545
15,53851
16,43113
17,39987
18,32577
19,25862
20,21536
21,20385
22,15680
23,13276
24,12002
25,10853
26,9133
27,7071
28,6122
29,5771
30,4836
31,4564
32,3785
33,3477
34,3205
35,2478
36,2446
37,2209
38,2057
39,1726
40,1439
41,1534
42,1336
43,1297
44,1039
45,917
46,905
47,748
48,798
49,666
50,650
51,624
52,531
53,543
54,483
55,529
56,422
57,419
58,394
59,314
60,340
61,278
62,271
63,309
64,299
65,305
66,246
67,254
68,231
69,194
70,183
71,163
72,169
73,196
74,180
75,159
76,154
77,141
78,126
79,139
80,129
81,104
82,117
83,121
84,140
85,117
86,125
87,110
88,86
89,98
90,79
91,84
92,92
93,96
94,93
95,82
96,88
97,83
98,79
99,73
100,68
101,53
102,43
103,38
104,46
105,46
106,42
107,29
108,39
109,36
110,29
111,34
112,40
113,41
114,40
115,29
116,22
117,29
118,24
119,33
120,40
121,31
122,26
123,24
124,44
125,43
126,46
127,50
128,52
129,49
130,55
131,62
132,53
133,60
134,38
135,31
136,39
137,46
138,45
139,35
140,41
141,43
142,30
143,32
144,45
145,37
146,34
147,41
148,35
149,37
150,29
151,44
152,39
153,29
154,25
155,25
156,34
157,23
158,13
159,16
160,17
161,13
162,14
163,14
164,12
165,6
166,14
167,8
168,8
169,6
170,8
171,4
172,8
173,8
174,11
175,11
176,7
177,2
178,3
179,3
180,6
181,10
182,7
183,9
184,10
185,5
186,3
187,1
188,2
189,4
190,5
191,5
192,5
193,10
194,4
195,8
196,6
197,3
198,10
199,11
200,6
201,15
202,6
203,2
204,2
205,4
206,3
207,10
208,7
209,9
210,2
211,6
212,2
213,3
214,4
215,1
216,2
217,3
218,3
219,4
220,5
221,7
222,8
223,7
224,5
225,7
226,6
227,6
228,2
229,4
230,4
231,1
232,5
233,3
234,3
235,4
236,3
237,2
238,1
239,1
240,1
241,1
242,1
243,3
244,1
245,1
247,2
250,2
255,1
256,1
257,1
258,1
259,1
260,4
265,3
266,3
267,2
268,2
270,1
273,1
