original_val,count
267,1752
268,1792
269,1776
270,1744
271,1602
272,1598
273,1457
274,1538
275,1562
276,1511
277,1512
278,1474
279,1481
280,1464
281,1394
282,1448
283,1388
284,1417
285,1309
286,1374
287,1351
288,1290
289,1328
290,1392
291,1316
292,1418
293,1432
294,1366
295,1400
296,1352
297,1502
298,1547
299,1469
300,1476
301,1409
302,1504
303,1426
304,1364
305,1365
306,1381
307,1385
308,1447
309,1460
310,1403
311,1294
312,1112
313,1134
314,1124
315,1092
316,1053
317,1120
318,1122
319,1050
320,999
321,926
322,922
323,1032
324,951
325,1004
326,996
327,923
328,919
329,890
330,880
331,932
332,957
333,971
334,993
335,1031
336,1055
337,1049
338,1028
339,929
340,953
341,984
342,958
343,914
344,936
345,949
346,951
347,930
348,882
349,892
350,849
351,772
352,751
353,743
354,679
355,635
356,723
357,727
358,739
359,687
360,687
361,735
362,793
363,832
364,709
365,706
366,677
367,610
368,689
369,676
370,671
371,649
372,654
373,676
374,643
375,677
376,668
377,607
378,604
379,623
380,540
381,519
382,496
383,501
384,468
385,522
386,458
387,461
388,437
389,426
390,406
391,429
392,372
393,410
394,395
395,431
396,424
397,405
398,470
399,486
400,485
401,546
402,548
403,614
404,569
405,542
406,551
407,549
408,515
409,486
410,506
411,487
412,475
413,485
414,514
415,509
416,505
417,562
418,519
419,538
420,505
421,474
422,465
423,523
424,426
425,352
426,375
427,334
428,273
429,256
430,234
431,213
432,218
433,203
434,220
435,214
436,247
437,271
438,263
439,316
440,251
441,312
442,335
443,306
444,275
445,268
446,237
447,205
448,277
449,228
450,229
451,282
452,255
453,263
454,261
455,236
456,243
457,209
458,191
459,175
460,159
461,164
462,151
463,148
464,175
465,177
466,138
467,161
468,192
469,166
470,172
471,183
472,195
473,215
474,235
475,226
476,236
477,240
478,248
479,216
480,205
481,224
482,231
483,252
484,300
485,346
486,431
487,468
488,449
489,454
490,411
491,372
492,489
493,420
494,401
495,416
496,472
497,359
498,364
499,375
500,431
501,477
502,429
503,444
504,433
505,452
506,405
507,401
508,412
509,386
510,401
511,428
512,373
513,418
514,477
515,456
516,366
517,324
518,318
519,304
520,272
521,288
522,254
523,274
524,253
525,182
526,220
527,213
528,223
529,192
530,180
531,181
532,174
533,194
534,179
535,172
536,134
537,159
538,158
539,181
540,176
541,137
542,136
543,211
544,184
545,202
546,188
547,203
548,169
549,188
550,144
551,208
552,239
553,222
554,229
555,185
556,172
557,168
558,159
559,142
560,198
561,204
562,252
563,253
564,240
565,240
566,193
567,221
568,200
569,147
570,152
571,143
572,135
573,159
574,123
575,120
576,132
577,123
578,143
579,116
580,126
581,158
582,129
583,127
584,137
585,106
586,85
587,79
588,70
589,68
590,63
591,67
592,67
593,65
594,75
595,120
596,123
597,142
598,147
599,130
600,164
601,198
602,169
603,136
604,135
605,112
606,131
607,136
608,157
609,190
610,189
611,154
612,182
613,217
614,185
615,202
616,180
617,256
618,285
619,216
620,213
621,222
622,186
623,189
624,170
625,115
626,166
627,109
628,123
629,137
630,103
631,116
632,95
633,109
634,126
635,109
636,113
637,73
638,87
639,81
640,102
641,131
642,150
643,184
644,152
645,213
646,232
647,216
648,284
649,289
650,238
651,260
652,215
653,162
654,175
655,161
656,154
657,186
658,161
659,140
660,161
661,180
662,176
663,160
664,124
665,147
666,187
667,197
668,218
669,199
670,127
671,99
672,90
673,123
674,323
675,353
676,341
677,300
678,205
679,169
680,155
681,120
682,92
683,99
684,82
685,102
686,130
687,104
688,143
689,146
690,113
691,98
692,139
693,123
694,128
695,134
696,222
697,244
698,230
699,161
700,178
701,164
702,216
703,195
704,183
705,173
706,169
707,225
708,264
709,262
710,245
711,250
712,215
713,254
714,214
715,228
716,252
717,253
718,358
719,352
720,284
721,238
722,207
723,206
724,243
725,233
726,258
727,271
728,212
729,231
730,235
731,201
732,210
733,172
734,134
735,133
736,150
737,150
738,143
739,161
740,172
741,190
742,206
743,136
744,182
745,175
746,153
747,148
748,141
749,215
750,166
751,188
752,215
753,234
754,178
755,196
756,178
757,197
758,177
759,185
760,211
761,226
762,220
763,120
764,95
765,122
766,103
767,83
768,90
769,96
770,102
771,126
772,134
773,90
774,89
775,95
776,83
777,98
778,121
779,102
780,99
781,114
782,106
783,93
784,109
785,99
786,146
787,175
788,147
789,126
790,124
791,119
792,94
793,115
794,102
795,136
796,97
797,69
798,58
799,73
800,120
801,111
802,112
803,105
804,79
805,79
806,88
807,90
808,82
809,58
810,67
811,63
812,64
813,71
814,65
815,48
816,44
817,77
818,87
819,40
820,46
821,39
822,47
823,39
824,90
825,99
826,79
827,82
828,74
829,104
830,77
831,74
832,66
833,87
834,92
835,70
836,66
837,71
838,73
839,58
840,82
841,63
842,87
843,80
844,120
845,96
846,82
847,104
848,124
849,180
850,193
851,177
852,186
853,207
854,201
855,179
856,196
857,204
858,185
859,167
860,142
861,117
862,133
863,148
864,116
865,96
866,105
867,128
868,171
869,143
870,149
871,95
872,113
873,102
874,121
875,94
876,107
877,94
878,132
879,129
880,156
881,153
882,178
883,178
884,199
885,151
886,137
887,110
888,100
889,113
890,116
891,168
892,148
893,128
894,114
895,133
896,116
897,128
898,113
899,83
900,64
901,65
902,62
903,102
904,141
905,239
906,369
907,473
908,499
909,482
910,558
911,555
912,617
913,537
914,357
915,213
916,163
917,161
918,169
919,210
920,160
921,166
922,115
923,122
924,101
925,113
926,125
927,150
928,101
929,113
930,118
931,165
932,139
933,149
934,182
935,173
936,166
937,130
938,146
939,126
940,112
941,78
942,61
943,76
944,79
945,79
946,59
947,65
948,61
949,98
950,102
951,82
952,96
953,82
954,56
955,55
956,84
957,56
958,58
959,55
960,54
961,48
962,53
963,75
964,53
965,46
966,50
967,48
968,43
969,57
970,49
971,36
972,53
973,44
974,40
975,46
976,45
977,38
978,75
979,56
980,94
981,68
982,42
983,39
984,46
985,53
986,43
987,62
988,45
989,39
990,46
991,44
992,39
993,34
994,49
995,46
996,28
997,38
998,57
999,33
1000,24
1001,25
1002,40
1003,24
1004,22
1005,37
1006,33
1007,35
1008,62
1009,74
1010,66
1011,61
1012,53
1013,47
1014,30
1015,39
1016,48
1017,53
1018,47
1019,35
1020,46
1021,28
1022,52
1023,42
1024,42
1025,37
1026,70
1027,73
1028,79
1029,83
1030,38
1031,33
1032,35
1033,37
1034,31
1035,34
1036,37
1037,29
1038,28
1039,19
1040,41
1041,36
1042,50
1043,44
1044,36
1045,47
1046,35
1047,31
1048,21
1049,29
1050,33
1051,26
1052,19
1053,18
1054,23
1055,50
1056,37
1057,25
1058,24
1059,31
1060,24
1061,39
1062,33
1063,41
1064,33
1065,25
1066,18
1067,18
1068,25
1069,19
1070,42
1071,30
1072,22
1073,29
1074,18
1075,28
1076,25
1077,17
1078,22
1079,21
1080,36
1081,24
1082,42
1083,28
1084,27
1085,18
1086,18
1087,19
1088,26
1089,32
1090,30
1091,26
1092,22
1093,16
1094,21
1095,21
1096,28
1097,15
1098,20
1099,21
1100,19
1101,19
1102,33
1103,42
1104,34
1105,26
1106,24
1107,22
1108,15
1109,29
1110,35
1111,25
1112,32
1113,26
1114,21
1115,28
1116,20
1117,27
1118,19
1119,18
1120,27
1121,13
1122,22
1123,27
1124,19
1125,14
1126,24
1127,21
1128,19
1129,15
1130,18
1131,14
1132,17
1133,33
1134,30
1135,33
1136,39
1137,28
1138,22
1139,20
1140,23
1141,15
1142,19
1143,14
1144,13
1145,10
1146,22
1147,12
1148,9
1149,22
1150,28
1151,22
1152,16
1153,22
1154,32
1155,25
1156,19
1157,28
1158,24
1159,19
1160,27
1161,20
1162,19
1163,12
1164,20
1165,18
1166,12
1167,12
1168,8
1169,13
1170,19
1171,14
1172,7
1173,13
1174,13
1175,9
1176,9
1177,19
1178,4
1179,11
1180,19
1181,10
1182,12
1183,13
1184,13
1185,11
1186,9
1187,5
1188,3
1189,11
1190,16
1191,16
1192,7
1193,12
1194,5
1195,8
1196,5
1197,1
1198,7
1199,11
1200,9
1201,1
1202,9
1203,8
1204,7
1205,7
1206,15
1207,8
1208,2
1209,8
1210,8
1211,8
1212,9
1213,7
1214,4
1215,3
1216,2
1217,2
1218,1
1219,6
1220,1
1221,2
1223,5
1224,8
1225,5
1226,7
1227,6
1228,9
1229,11
1230,9
1231,14
1232,8
1233,2
1234,4
1235,1
1236,15
1237,9
1238,16
1239,10
1240,10
1241,4
1242,8
1243,7
1244,4
1245,7
1246,2
1247,5
1248,3
1249,11
1250,6
1251,3
1252,4
1253,1
1254,6
1255,1
1256,14
1257,5
1258,3
1259,9
1260,10
1261,1
1262,2
1263,2
1264,2
1265,1
1266,3
1267,5
1268,8
1269,16
1270,12
1271,22
1272,39
1273,96
1274,134
1275,121
1276,64
1277,22
1278,12
1279,13
1280,39
1281,13
1282,22
1283,29
1284,24
1285,19
1286,14
1287,16
1288,14
1289,6
1290,9
1291,11
1292,8
1293,8
1294,7
1295,8
1296,8
1297,10
1298,10
1299,10
1300,4
1301,13
1302,15
1303,11
1304,7
1307,4
1308,2
1309,2
1310,2
1311,3
1312,3
1313,4
1314,5
1315,5
1316,5
1317,11
1318,8
1319,8
1320,10
1321,9
1322,21
1323,11
1324,16
1325,14
1326,13
1327,7
1328,16
1329,1
1330,3
1331,7
1332,4
1333,13
1334,8
1335,13
1336,25
1337,18
1338,19
1339,33
1340,24
1341,19
1342,28
1343,20
1344,29
1345,33
1346,35
1347,48
1348,44
1349,28
1350,38
1351,48
1352,44
1353,56
1354,83
1355,67
1356,69
1357,65
1358,57
1359,52
1360,29
1361,29
1362,44
1363,84
1364,86
1365,96
1366,84
1367,61
1368,60
1369,97
1370,67
1371,75
1372,71
1373,49
1374,53
1375,68
1376,53
1377,42
1378,35
1379,50
1380,68
1381,41
1382,32
1383,38
1384,39
1385,50
1386,49
1387,50
1388,32
1389,39
1390,61
1391,71
1392,75
1393,58
1394,119
1395,131
1396,189
1397,202
1398,98
1399,71
1400,78
1401,93
1402,82
1403,54
1404,34
1405,36
1406,44
1407,40
1408,37
1409,46
1410,30
1411,93
1412,150
1413,166
1414,85
1415,116
1416,95
1417,63
1418,71
1419,63
1420,35
1421,26
1422,41
1423,57
1424,44
1425,52
1426,35
1427,19
1428,37
1429,27
1430,31
1431,15
1432,16
1433,17
1434,16
1435,20
1436,17
1437,25
1438,24
1439,25
1440,22
1441,12
1442,4
1443,6
1444,15
1445,14
1446,4
1447,3
1448,1
1449,2
1450,1
1451,7
1452,4
1453,1
1454,2
1455,3
1456,4
1457,4
1458,6
1459,3
1460,4
1461,6
1462,3
1463,5
1464,1
1466,2
1467,1
1469,5
1470,3
1472,2
1473,1
1474,2
1476,3
1477,2
1478,4
1479,2
1480,4
1481,1
1483,2
1484,2
1485,2
1486,6
1487,2
1488,6
1489,1
1490,1
1491,1
1492,1
1493,2
1495,3
1496,1
1498,3
1499,1
1500,2
1503,1
1505,2
1510,1
1512,1
1514,1
1515,1
1520,3
1524,1
1526,1
1529,1
1530,4
1541,1
1556,3
1573,1
1592,1
1596,3
1613,1
1614,3
1615,1
1619,1
1620,1
1628,1
1637,1
1647,1
