original_val,count
-107,1
-106,1
-105,1
-99,1
-95,2
-88,1
-87,1
-83,1
-80,2
-77,2
-76,2
-73,1
-69,1
-65,1
-63,1
-61,3
-60,1
-59,4
-57,2
-56,1
-54,2
-53,3
-51,1
-50,2
-49,2
-48,2
-46,3
-44,1
-43,2
-42,1
-41,1
-40,3
-39,2
-38,2
-37,1
-36,3
-35,3
-34,1
-33,2
-32,3
-31,5
-30,4
-29,5
-28,5
-27,9
-26,11
-25,5
-24,7
-23,6
-22,15
-21,7
-20,13
-19,17
-18,24
-17,17
-16,22
-15,23
-14,36
-13,53
-12,64
-11,106
-10,124
-9,233
-8,314
-7,531
-6,955
-5,1833
-4,4240
-3,10810
-2,28556
-1,69490
0,243610
1,308136
2,468769
3,628095
4,714541
5,695809
6,585827
7,451193
8,336092
9,259137
10,212795
11,181622
12,160819
13,148871
14,139890
15,134990
16,132087
17,134320
18,136142
19,140138
20,142738
21,147445
22,152364
23,156175
24,156638
25,157570
26,160084
27,164669
28,170120
29,173348
30,172914
31,170648
32,169017
33,169717
34,172765
35,177792
36,179132
37,176186
38,174341
39,177108
40,178228
41,176705
42,172065
43,163051
44,155993
45,149367
46,144004
47,143018
48,143749
49,144505
50,141912
51,137326
52,132463
53,125030
54,118617
55,112564
56,111335
57,111461
58,112106
59,111992
60,109941
61,108941
62,107833
63,104354
64,98949
65,94241
66,91068
67,90637
68,92808
69,94954
70,93558
71,87355
72,80968
73,75615
74,71443
75,68137
76,65567
77,63140
78,61238
79,57588
80,54287
81,53774
82,53066
83,52849
84,50627
85,49975
86,49020
87,49503
88,49536
89,48267
90,45884
91,45161
92,43741
93,41966
94,39793
95,38560
96,36688
97,34340
98,33370
99,31705
100,30256
101,29958
102,30428
103,30923
104,31869
105,33309
106,34644
107,35787
108,35389
109,34542
110,33802
111,32873
112,32065
113,32180
114,33691
115,33600
116,33346
117,32869
118,31702
119,30059
120,28936
121,27885
122,27542
123,26583
124,26337
125,26564
126,25580
127,25170
128,25080
129,24728
130,24432
131,23737
132,23521
133,23065
134,22898
135,22914
136,22743
137,22805
138,22743
139,22337
140,23050
141,22799
142,22576
143,22404
144,21612
145,21612
146,21588
147,21745
148,21705
149,21236
150,21055
151,20204
152,20425
153,20838
154,21323
155,20554
156,20357
157,19986
158,19682
159,19222
160,18526
161,18312
162,17451
163,16977
164,16611
165,16064
166,15400
167,15212
168,15343
169,14998
170,14481
171,13991
172,13290
173,13203
174,13095
175,12872
176,12381
177,12448
178,12401
179,12203
180,11985
181,11723
182,11751
183,11823
184,11430
185,11555
186,11548
187,11494
188,11363
189,11045
190,10767
191,10640
192,10198
193,9999
194,9838
195,9763
196,9576
197,9430
198,9035
199,9073
200,9035
201,8698
202,8783
203,8274
204,8011
205,7913
206,7665
207,7297
208,7069
209,6798
210,6547
211,6385
212,6532
213,6402
214,6267
215,6148
216,6024
217,5816
218,5850
219,5597
220,5623
221,5393
222,5386
223,5453
224,5388
225,5346
226,5070
227,5020
228,4991
229,4978
230,4924
231,4866
232,4743
233,4552
234,4448
235,4447
236,4376
237,4228
238,4177
239,3933
240,3917
241,3981
242,3602
243,3663
244,3546
245,3508
246,3587
247,3524
248,3479
249,3469
250,3387
251,3453
252,3374
253,3200
254,3207
255,3075
256,2989
257,2965
258,2803
259,2765
260,2761
261,2897
262,2982
263,2830
264,2649
265,2768
266,2679
267,2696
268,2713
269,2670
270,2520
271,2564
272,2530
273,2626
274,2537
275,2511
276,2559
277,2466
278,2489
279,2522
280,2527
281,2441
282,2453
283,2556
284,2527
285,2574
286,2439
287,2344
288,2371
289,2602
290,2650
291,2586
292,2560
293,2522
294,2414
295,2396
296,2430
297,2418
298,2447
299,2570
300,2710
301,2671
302,2535
303,2586
304,2526
305,2432
306,2470
307,2304
308,2384
309,2347
310,2282
311,2286
312,2224
313,2213
314,2099
315,2028
316,1994
317,1884
318,1854
319,1836
320,1817
321,1889
322,1978
323,2094
324,1990
325,1981
326,1820
327,1798
328,1887
329,1834
330,1703
331,1786
332,1776
333,1719
334,1804
335,1809
336,1817
337,1801
338,1884
339,1833
340,1771
341,1712
342,1761
343,1657
344,1691
345,1572
346,1534
347,1503
348,1520
349,1437
350,1517
351,1534
352,1556
353,1445
354,1271
355,1306
356,1334
357,1295
358,1428
359,1294
360,1318
361,1346
362,1308
363,1322
364,1240
365,1196
366,1116
367,1166
368,1131
369,1226
370,1302
371,1218
372,1251
373,1246
374,1210
375,1251
376,1230
377,1152
378,1100
379,1075
380,1024
381,1004
382,972
383,1050
384,1014
385,917
386,1034
387,936
388,953
389,901
390,952
391,997
392,968
393,978
394,968
395,931
396,1003
397,1061
398,926
399,976
400,1044
401,1104
402,1110
403,1155
404,1014
405,1028
406,928
407,1000
408,1023
409,885
410,852
411,895
412,922
413,903
414,800
415,829
416,780
417,777
418,686
419,632
420,718
421,721
422,684
423,685
424,671
425,688
426,656
427,637
428,668
429,612
430,609
431,630
432,566
433,597
434,539
435,529
436,585
437,627
438,600
439,552
440,597
441,612
442,589
443,587
444,566
445,543
446,587
447,541
448,570
449,547
450,566
451,554
452,603
453,624
454,550
455,434
456,402
457,388
458,433
459,460
460,404
461,370
462,383
463,359
464,345
465,367
466,372
467,309
468,325
469,366
470,323
471,342
472,353
473,312
474,308
475,322
476,317
477,427
478,395
479,407
480,402
481,390
482,447
483,492
484,665
485,883
486,894
487,842
488,781
489,810
490,846
491,759
492,847
493,848
494,898
495,882
496,864
497,907
498,1002
499,1079
500,1126
501,1014
502,887
503,1011
504,949
505,1001
506,952
507,839
508,783
509,776
510,746
511,725
512,739
513,769
514,758
515,787
516,827
517,719
518,699
519,709
520,653
521,686
522,651
523,653
524,680
525,690
526,773
527,766
528,724
529,710
530,746
531,783
532,778
533,705
534,701
535,583
536,530
537,566
538,525
539,478
540,487
541,437
542,423
543,463
544,542
545,527
546,565
547,519
548,446
549,449
550,406
551,435
552,430
553,427
554,461
555,457
556,437
557,422
558,456
559,413
560,424
561,427
562,491
563,504
564,462
565,440
566,425
567,419
568,432
569,404
570,375
571,391
572,367
573,370
574,331
575,326
576,295
577,327
578,311
579,295
580,324
581,330
582,344
583,286
584,292
585,260
586,311
587,307
588,270
589,267
590,253
591,257
592,268
593,206
594,267
595,341
596,341
597,344
598,298
599,384
600,424
601,426
602,396
603,419
604,405
605,357
606,338
607,359
608,357
609,368
610,366
611,350
612,354
613,410
614,406
615,411
616,383
617,357
618,373
619,357
620,356
621,366
622,341
623,344
624,319
625,273
626,272
627,246
628,258
629,292
630,230
631,247
632,230
633,277
634,259
635,209
636,232
637,169
638,210
639,207
640,295
641,294
642,398
643,361
644,345
645,307
646,363
647,388
648,344
649,376
650,347
651,362
652,353
653,342
654,325
655,286
656,259
657,284
658,242
659,245
660,209
661,192
662,186
663,240
664,257
665,258
666,288
667,281
668,260
669,223
670,180
671,170
672,131
673,156
674,133
675,165
676,205
677,201
678,205
679,210
680,229
681,237
682,214
683,173
684,205
685,175
686,140
687,170
688,172
689,175
690,192
691,208
692,177
693,144
694,141
695,202
696,172
697,145
698,152
699,160
700,174
701,192
702,165
703,194
704,226
705,233
706,276
707,249
708,251
709,243
710,255
711,257
712,280
713,316
714,279
715,313
716,268
717,272
718,271
719,260
720,227
721,193
722,201
723,231
724,247
725,268
726,254
727,284
728,233
729,211
730,235
731,274
732,213
733,214
734,141
735,127
736,176
737,173
738,220
739,183
740,180
741,232
742,238
743,234
744,270
745,239
746,234
747,215
748,183
749,205
750,181
751,201
752,210
753,177
754,223
755,222
756,231
757,171
758,165
759,172
760,119
761,157
762,168
763,156
764,190
765,129
766,157
767,152
768,174
769,189
770,192
771,198
772,186
773,181
774,182
775,182
776,188
777,182
778,174
779,183
780,188
781,195
782,223
783,202
784,247
785,255
786,252
787,283
788,278
789,244
790,234
791,190
792,214
793,216
794,225
795,204
796,200
797,175
798,179
799,182
800,202
801,193
802,174
803,216
804,202
805,214
806,253
807,281
808,175
809,173
810,164
811,141
812,203
813,154
814,124
815,125
816,175
817,159
818,192
819,208
820,215
821,160
822,161
823,149
824,133
825,156
826,170
827,175
828,156
829,145
830,153
831,137
832,175
833,203
834,229
835,215
836,205
837,219
838,192
839,166
840,178
841,172
842,200
843,207
844,214
845,200
846,217
847,222
848,240
849,306
850,361
851,328
852,318
853,325
854,322
855,403
856,471
857,437
858,386
859,358
860,348
861,379
862,311
863,322
864,350
865,394
866,341
867,340
868,276
869,259
870,243
871,253
872,151
873,183
874,167
875,161
876,163
877,237
878,195
879,198
880,172
881,223
882,244
883,248
884,224
885,280
886,227
887,244
888,227
889,265
890,343
891,324
892,303
893,334
894,305
895,234
896,187
897,181
898,154
899,167
900,147
901,175
902,202
903,214
904,248
905,324
906,336
907,396
908,412
909,485
910,426
911,450
912,579
913,545
914,471
915,412
916,387
917,354
918,326
919,304
920,264
921,207
922,215
923,201
924,213
925,241
926,263
927,249
928,283
929,258
930,206
931,206
932,197
933,185
934,202
935,171
936,162
937,189
938,209
939,190
940,259
941,283
942,262
943,212
944,233
945,234
946,171
947,146
948,192
949,216
950,186
951,194
952,137
953,155
954,157
955,145
956,136
957,119
958,121
959,139
960,124
961,104
962,110
963,109
964,125
965,127
966,119
967,115
968,125
969,121
970,131
971,146
972,130
973,149
974,117
975,110
976,134
977,141
978,168
979,145
980,157
981,145
982,104
983,144
984,136
985,147
986,132
987,151
988,132
989,140
990,156
991,146
992,146
993,154
994,184
995,181
996,156
997,129
998,150
999,126
1000,87
1001,112
1002,118
1003,107
1004,121
1005,90
1006,104
1007,132
1008,127
1009,147
1010,165
1011,155
1012,121
1013,102
1014,107
1015,104
1016,112
1017,134
1018,95
1019,101
1020,121
1021,116
1022,167
1023,113
1024,139
1025,169
1026,182
1027,149
1028,137
1029,153
1030,114
1031,114
1032,142
1033,112
1034,108
1035,99
1036,103
1037,107
1038,106
1039,135
1040,116
1041,111
1042,114
1043,125
1044,149
1045,168
1046,198
1047,136
1048,128
1049,184
1050,154
1051,142
1052,112
1053,106
1054,124
1055,120
1056,119
1057,110
1058,119
1059,102
1060,92
1061,137
1062,131
1063,121
1064,79
1065,101
1066,103
1067,105
1068,109
1069,127
1070,150
1071,148
1072,125
1073,112
1074,112
1075,122
1076,115
1077,115
1078,82
1079,88
1080,87
1081,97
1082,101
1083,79
1084,90
1085,91
1086,122
1087,76
1088,100
