original_val,count
810,42
811,44
812,51
813,57
814,58
815,40
816,29
817,60
818,69
819,39
820,36
821,28
822,32
823,22
824,72
825,74
826,52
827,51
828,44
829,75
830,49
831,61
832,48
833,71
834,64
835,55
836,52
837,42
838,57
839,45
840,58
841,49
842,57
843,60
844,104
845,82
846,71
847,84
848,77
849,126
850,118
851,102
852,125
853,119
854,104
855,87
856,123
857,131
858,121
859,98
860,88
861,80
862,97
863,88
864,76
865,77
866,71
867,110
868,108
869,88
870,88
871,65
872,85
873,84
874,70
875,53
876,64
877,49
878,83
879,93
880,117
881,113
882,141
883,132
884,152
885,109
886,114
887,82
888,72
889,80
890,89
891,113
892,85
893,77
894,58
895,71
896,61
897,68
898,77
899,57
900,40
901,37
902,40
903,60
904,94
905,147
906,197
907,224
908,241
909,268
910,272
911,306
912,361
913,355
914,262
915,161
916,116
917,106
918,112
919,139
920,107
921,116
922,66
923,79
924,60
925,58
926,72
927,90
928,73
929,61
930,59
931,96
932,63
933,69
934,116
935,94
936,79
937,68
938,94
939,95
940,74
941,45
942,35
943,57
944,72
945,61
946,45
947,50
948,39
949,57
950,70
951,57
952,62
953,63
954,37
955,33
956,62
957,32
958,37
959,32
960,31
961,31
962,30
963,47
964,30
965,32
966,33
967,23
968,24
969,38
970,29
971,20
972,32
973,21
974,26
975,22
976,22
977,18
978,49
979,43
980,61
981,36
982,19
983,28
984,26
985,37
986,34
987,43
988,32
989,23
990,36
991,28
992,25
993,16
994,32
995,30
996,20
997,22
998,46
999,24
1000,14
1001,14
1002,23
1003,12
1004,12
1005,18
1006,14
1007,21
1008,35
1009,39
1010,34
1011,40
1012,33
1013,33
1014,17
1015,22
1016,27
1017,24
1018,23
1019,18
1020,28
1021,12
1022,35
1023,26
1024,26
1025,24
1026,47
1027,61
1028,52
1029,44
1030,21
1031,11
1032,12
1033,13
1034,21
1035,21
1036,23
1037,16
1038,12
1039,10
1040,29
1041,24
1042,24
1043,26
1044,20
1045,29
1046,19
1047,14
1048,15
1049,14
1050,12
1051,14
1052,11
1053,7
1054,11
1055,29
1056,11
1057,15
1058,15
1059,19
1060,10
1061,25
1062,21
1063,23
1064,27
1065,17
1066,10
1067,14
1068,17
1069,12
1070,27
1071,20
1072,13
1073,12
1074,11
1075,15
1076,15
1077,7
1078,15
1079,12
1080,24
1081,20
1082,22
1083,15
1084,16
1085,8
1086,8
1087,10
1088,14
1089,12
1090,9
1091,9
1092,10
1093,8
1094,9
1095,10
1096,12
1097,9
1098,13
1099,16
1100,12
1101,14
1102,26
1103,27
1104,16
1105,18
1106,12
1107,13
1108,12
1109,20
1110,28
1111,12
1112,14
1113,8
1114,12
1115,22
1116,16
1117,12
1118,10
1119,7
1120,7
1121,7
1122,7
1123,21
1124,10
1125,7
1126,11
1127,7
1128,14
1129,10
1130,10
1131,5
1132,10
1133,23
1134,24
1135,24
1136,23
1137,20
1138,10
1139,12
1140,14
1141,4
1142,5
1143,6
1144,4
1145,2
1146,15
1147,10
1148,6
1149,14
1150,23
1151,11
1152,10
1153,15
1154,24
1155,17
1156,13
1157,19
1158,17
1159,14
1160,16
1161,11
1162,13
1163,10
1164,14
1165,6
1166,6
1167,6
1168,7
1169,8
1170,10
1171,7
1172,5
1173,6
1174,8
1175,7
1176,7
1177,12
1178,3
1179,9
1180,15
1181,9
1182,7
1183,9
1184,7
1185,10
1186,6
1187,5
1188,2
1189,10
1190,9
1191,10
1192,3
1193,10
1194,2
1195,9
1196,1
1198,8
1199,8
1200,8
1201,1
1202,6
1203,4
1204,4
1205,3
1206,11
1207,8
1208,2
1209,7
1210,6
1211,3
1212,5
1213,3
1214,5
1215,10
1216,2
1219,4
1220,1
1221,5
1222,2
1223,2
1224,3
1225,2
1226,3
1227,6
1228,8
1229,11
1230,8
1231,7
1232,8
1233,2
1234,3
1235,1
1236,13
1237,5
1238,8
1239,6
1240,7
1241,3
1242,5
1243,4
1244,2
1245,5
1246,1
1247,5
1248,2
1249,10
1250,4
1251,2
1252,4
1253,1
1254,5
1255,1
1256,5
1257,3
1258,1
1259,6
1260,9
1261,1
1262,2
1263,2
1264,1
1265,1
1266,2
1267,3
1268,3
1269,3
1270,7
1271,14
1272,199
1273,69
1274,92
1275,56
1276,26
1277,7
1278,10
1279,3
1280,12
1281,1
1282,4
1283,6
1284,9
1285,5
1286,7
1287,7
1288,5
1289,1
1290,2
1291,4
1292,3
1293,7
1294,5
1295,8
1296,5
1297,1
1298,4
1299,4
1300,2
1301,7
1302,4
1303,5
1304,2
1307,4
1308,2
1309,1
1310,2
1311,3
1312,2
1313,4
1314,7
1315,7
1316,4
1317,11
1318,9
1319,7
1320,6
1321,4
1322,17
1323,11
1324,13
1325,11
1326,10
1327,6
1328,14
1329,1
1330,4
1331,7
1332,4
1333,12
1334,4
1335,10
1336,20
1337,18
1338,21
1339,29
1340,26
1341,16
1342,30
1343,27
1344,48
1345,26
1346,28
1347,192
1348,46
1349,26
1350,29
1351,59
1352,48
1353,53
1354,76
1355,86
1356,78
1357,58
1358,42
1359,42
1360,46
1361,39
1362,39
1363,75
1364,83
1365,73
1366,66
1367,48
1368,55
1369,88
1370,53
1371,83
1372,71
1373,51
1374,52
1375,60
1376,44
1377,35
1378,46
1379,46
1380,59
1381,25
1382,22
1383,16
1384,17
1385,38
1386,38
1387,29
1388,22
1389,42
1390,57
1391,55
1392,65
1393,80
1394,129
1395,142
1396,185
1397,177
1398,98
1399,75
1400,61
1401,60
1402,54
1403,32
1404,16
1405,21
1406,30
1407,37
1408,33
1409,42
1410,15
1411,16
1412,53
1413,71
1414,55
1415,62
1416,74
1417,44
1418,38
1419,48
1420,29
1421,26
1422,43
1423,53
1424,39
1425,40
1426,25
1427,16
1428,33
1429,26
1430,23
1431,12
1432,13
1433,6
1434,7
1435,17
1436,15
1437,20
1438,18
1439,19
1440,16
1441,9
1442,4
1443,2
1444,11
1445,7
1446,5
1447,4
1448,3
1449,5
1450,4
1451,8
1452,5
1453,1
1455,1
1456,2
1457,4
1458,5
1459,2
1460,4
1461,6
1462,3
1463,3
1464,1
1465,1
1466,2
1467,1
1469,4
1472,1
1473,1
1474,1
1476,1
1477,2
1478,3
1479,1
1480,4
1481,1
1483,2
1485,1
1486,4
1487,1
1488,6
1489,1
1490,1
1491,1
1492,1
1493,2
1495,1
1496,1
1498,3
1499,1
1500,1
1503,1
1510,1
1514,1
1515,1
1520,3
1524,1
1526,1
1529,1
1530,3
1556,2
1559,1
1573,1
1613,1
1614,3
1615,1
1619,1
1620,1
1628,1
1637,1
1647,1
