original_val,count
-85,1
-84,1
-77,1
-73,3
-71,1
-70,1
-67,4
-66,1
-64,2
-63,2
-62,3
-61,2
-60,1
-57,3
-56,1
-55,2
-54,1
-53,1
-52,1
-51,3
-50,1
-49,2
-45,1
-42,1
-40,1
-39,1
-38,1
-36,2
-34,4
-33,2
-32,4
-31,1
-30,2
-29,4
-28,7
-27,2
-26,4
-25,4
-24,3
-23,9
-22,9
-21,15
-20,10
-19,8
-18,9
-17,20
-16,23
-15,32
-14,50
-13,63
-12,73
-11,120
-10,152
-9,256
-8,357
-7,610
-6,1140
-5,2508
-4,6268
-3,18102
-2,49895
-1,123171
0,439594
1,472459
2,649629
3,807761
4,875837
5,849719
6,741780
7,611715
8,487423
9,389867
10,324222
11,281591
12,255561
13,239385
14,228188
15,223398
16,223766
17,229006
18,238202
19,248055
20,260147
21,271305
22,280447
23,284982
24,286697
25,288164
26,287007
27,289157
28,289821
29,286750
30,280499
31,274128
32,269815
33,270104
34,273500
35,276531
36,273697
37,265458
38,258347
39,257426
40,256988
41,250910
42,233463
43,216405
44,203257
45,196134
46,190480
47,189038
48,188668
49,191149
50,193436
51,189277
52,179823
53,169050
54,154753
55,144986
56,142376
57,143875
58,146281
59,149359
60,151399
61,150322
62,151022
63,148035
64,143226
65,134946
66,129326
67,125471
68,121765
69,115961
70,112173
71,102150
72,94782
73,87475
74,83879
75,80691
76,77740
77,76301
78,75736
79,73240
80,72289
81,72892
82,73822
83,72625
84,69803
85,67457
86,65151
87,61826
88,61176
89,57877
90,54771
91,54326
92,50894
93,48512
94,46096
95,45084
96,43698
97,43556
98,41875
99,39996
100,39569
101,39582
102,40538
103,41400
104,41382
105,41498
106,41867
107,41687
108,41014
109,40162
110,39201
111,37569
112,37396
113,37649
114,38110
115,38703
116,38536
117,39243
118,39255
119,38242
120,37268
121,36534
122,36562
123,35416
124,34592
125,34486
126,34492
127,34090
128,34004
129,33653
130,33519
131,34079
132,33442
133,33654
134,33249
135,33163
136,33159
137,32925
138,32267
139,32049
140,31275
141,30645
142,30233
143,30007
144,29631
145,28661
146,28109
147,27679
148,26537
149,26141
150,25458
151,25165
152,24930
153,24598
154,24629
155,24624
156,24714
157,24545
158,24203
159,24413
160,23675
161,23511
162,23380
163,22872
164,22388
165,21870
166,21649
167,21804
168,22000
169,21899
170,21788
171,22523
172,22958
173,23138
174,22967
175,23088
176,22716
177,22617
178,22321
179,22127
180,21948
181,22711
182,22454
183,22367
184,21952
185,21315
186,21111
187,21009
188,20732
189,20171
190,19841
191,19593
192,19527
193,18948
194,18713
195,18573
196,17446
197,17272
198,16791
199,15938
200,15745
201,15295
202,14460
203,14063
204,13582
205,13065
206,12851
207,12707
208,12453
209,12228
210,12099
211,11988
212,11772
213,11782
214,11333
215,11061
216,10680
217,10190
218,10096
219,10184
220,10044
221,9816
222,9277
223,9095
224,8799
225,8550
226,8305
227,8460
228,8345
229,8212
230,8042
231,7781
232,7578
233,7388
234,7150
235,7177
236,7077
237,6773
238,6903
239,6985
240,6577
241,6512
242,6276
243,6342
244,6287
245,6268
246,6024
247,5949
248,5834
249,5832
250,5778
251,5548
252,5475
253,5589
254,5305
255,5349
256,5398
257,5236
258,5247
259,5094
260,5118
261,5079
262,4872
263,4905
264,4848
265,4762
266,4768
267,4688
268,4634
269,4470
270,4378
271,4341
272,4406
273,4368
274,4320
275,4326
276,4430
277,4506
278,4614
279,4651
280,4574
281,4370
282,4375
283,4538
284,4570
285,4406
286,4371
287,4542
288,4441
289,4366
290,4476
291,4431
292,4644
293,4564
294,4375
295,4204
296,4181
297,4151
298,4225
299,3965
300,4062
301,3986
302,3912
303,3891
304,3931
305,3849
306,3838
307,3902
308,3964
309,3727
310,3589
311,3455
312,3364
313,3293
314,3208
315,3178
316,3203
317,3298
318,3227
319,3234
320,3303
321,3235
322,3190
323,3064
324,3101
325,3083
326,3155
327,3066
328,3124
329,2881
330,2837
331,2846
332,2906
333,2827
334,2821
335,2808
336,2843
337,2815
338,2823
339,3055
340,2867
341,2775
342,2920
343,2685
344,2623
345,2580
346,2608
347,2568
348,2479
349,2478
350,2516
351,2415
352,2267
353,2270
354,2339
355,2414
356,2511
357,2620
358,2589
359,2715
360,2743
361,2714
362,2614
363,2571
364,2519
365,2410
366,2498
367,2368
368,2247
369,2206
370,2330
371,2211
372,2168
373,2210
