original_val,count
1,6337537
2,2051654
3,995361
4,641028
5,572713
6,314255
7,266310
8,204067
9,141330
10,117800
11,82735
12,76213
13,64440
14,46739
15,39137
16,31593
17,29605
18,24402
19,19837
20,16684
21,15908
22,12372
23,10654
24,9643
25,8901
26,7819
27,6270
28,5484
29,5243
30,4400
31,4241
32,3528
33,3140
34,2941
35,2318
36,2228
37,2124
38,2117
39,1883
40,1585
41,1569
42,1366
43,1299
44,1019
45,950
46,915
47,799
48,776
49,641
50,670
51,537
52,468
53,458
54,350
55,385
56,324
57,303
58,288
59,256
60,288
61,290
62,252
63,233
64,211
65,232
66,176
67,168
68,174
69,135
70,146
71,121
72,128
73,153
74,145
75,125
76,121
77,118
78,108
79,92
80,86
81,87
82,63
83,70
84,72
85,70
86,74
87,52
88,65
89,90
90,52
91,56
92,46
93,54
94,40
95,40
96,35
97,33
98,41
99,40
100,29
101,40
102,38
103,34
104,41
105,42
106,30
107,46
108,36
109,29
110,21
111,31
112,33
113,26
114,27
115,27
116,19
117,14
118,28
119,40
120,22
121,18
122,30
123,32
124,37
125,42
126,24
127,32
128,15
129,12
130,21
131,17
132,13
133,22
134,19
135,22
136,27
137,20
138,6
139,5
140,6
141,3
142,8
143,8
144,12
145,16
146,6
147,4
148,15
149,5
150,5
151,9
152,15
153,16
154,9
155,7
156,11
157,19
158,9
159,5
160,7
161,9
162,7
163,8
164,8
165,11
166,10
167,4
168,6
169,2
170,7
171,5
172,7
173,11
174,14
175,8
176,14
177,6
178,10
179,5
180,7
181,3
182,2
183,4
184,6
185,6
186,4
187,12
188,7
189,6
190,14
191,7
192,7
193,11
194,4
195,5
196,5
197,7
198,5
199,4
200,5
201,3
203,2
204,1
206,5
207,5
209,2
210,3
211,1
212,2
213,1
214,4
215,3
216,1
217,6
218,1
219,1
220,2
221,2
222,1
225,1
228,1
229,2
230,1
231,1
232,4
233,1
234,2
235,2
236,2
237,1
238,2
239,3
240,5
241,2
242,1
246,1
253,1
254,1
255,1
260,1
268,1
280,1
